rho	e	dif	type
0	0	-0.0206460803838685	Method 1
0	0	0.0435301935155658	Method 1
0	0	0.0384070017525359	Method 1
0	0	0.0603266408312555	Method 1
0	0	0.00936684472865131	Method 1
0	0	-0.0345818032175933	Method 1
0	0	-0.0351218616418447	Method 1
0	0	0.018364702852097	Method 1
0	0	-0.0505167696558125	Method 1
0	0	0.013561058289691	Method 1
0	0	-0.0149599462935605	Method 1
0	0	-0.000978145499461243	Method 1
0	0	-0.0360326729751539	Method 1
0	0	-0.00935668821813274	Method 1
0	0	-0.0615945542321781	Method 1
0	0	0.0219427685715032	Method 1
0	0	0.010638956780411	Method 1
0	0	0.0040814856195683	Method 1
0	0	0.0404555526562863	Method 1
0	0	0.0565130292169586	Method 1
0	0	0.0160097586471143	Method 1
0	0	0.010599646427835	Method 1
0	0	-0.00233821932789041	Method 1
0	0	-0.00170428667286022	Method 1
0	0	-0.0171878603213669	Method 1
0	0	0.0262021398821302	Method 1
0	0	-0.0120325432458562	Method 1
0	0	-0.0108141872426576	Method 1
0	0	-0.0133123307290507	Method 1
0	0	-0.00146624425164754	Method 1
0	0	-0.0330872185621631	Method 1
0	0	0.00673429127740495	Method 1
0	0	0.0540350511236278	Method 1
0	0	0.0152466181097396	Method 1
0	0	-0.00301480370991125	Method 1
0	0	0.0165082497522221	Method 1
0	0	0.066343665931521	Method 1
0	0	-0.0934544586615243	Method 1
0	0	0.0108651024875324	Method 1
0	0	-0.0604780844981332	Method 1
0	0	0.0158125675702099	Method 1
0	0	0.0145932916181108	Method 1
0	0	-0.0509159322495267	Method 1
0	0	0.0170960865342242	Method 1
0	0	-0.00644674309387099	Method 1
0	0	0.0431302736029851	Method 1
0	0	-0.0136946839862516	Method 1
0	0	0.0351762728471111	Method 1
0	0	0.0019168804159311	Method 1
0	0	0.0301168501223504	Method 1
0	0	0.000193600679043082	Method 1
0	0	-0.0216486457837894	Method 1
0	0	0.00606822910041497	Method 1
0	0	0.0610453400318867	Method 1
0	0	-0.0145122632508835	Method 1
0	0	-0.0083861904187284	Method 1
0	0	-0.0508146713332386	Method 1
0	0	0.0461538464297455	Method 1
0	0	0.0273792848652578	Method 1
0	0	0.00576822970556286	Method 1
0	0	-0.00882669534156143	Method 1
0	0	-0.0107959007631363	Method 1
0	0	-0.053373344554662	Method 1
0	0	0.10055793655995	Method 1
0	0	0.0411577938113137	Method 1
0	0	-0.0230073380865646	Method 1
0	0	-0.0384603923119317	Method 1
0	0	0.0259936946807705	Method 1
0	0	-0.00889746218218494	Method 1
0	0	-0.0913888620229782	Method 1
0	0	0.0073384111367803	Method 1
0	0	0.0293707147561216	Method 1
0	0	0.0529359646300113	Method 1
0	0	0.0283251605107807	Method 1
0	0	0.00974752168903879	Method 1
0	0	0.0479820672847782	Method 1
0	0	-0.00545167557461765	Method 1
0	0	-0.0259429714379523	Method 1
0	0	0.0158871799597644	Method 1
0	0	-0.0304413371456037	Method 1
0	0	-0.027035190680593	Method 1
0	0	0.019064905973273	Method 1
0	0	-0.0580795549422168	Method 1
0	0	-0.00924805697056775	Method 1
0	0	0.00469255873944503	Method 1
0	0	0.0311617498646295	Method 1
0	0	-0.0123109725535677	Method 1
0	0	-0.0342194556526241	Method 1
0	0	-0.0545954315909763	Method 1
0	0	0.0266129595659654	Method 1
0	0	-0.017587120015677	Method 1
0	0	0.00140822967128765	Method 1
0	0	-0.0154927405798851	Method 1
0	0	0.00655127423307291	Method 1
0	0	0.0156973204241761	Method 1
0	0	-0.0518459390151139	Method 1
0	0	-0.00344720251684069	Method 1
0	0	-0.0352162059084096	Method 1
0	0	-0.00918961045787511	Method 1
0	0	-0.00510768951216075	Method 1
0	0	0.0364341948830672	Method 1
0	0	0.00134251287362767	Method 1
0	0	0.0191536201363148	Method 1
0	0	0.0537399881290732	Method 1
0	0	0.000917215856453286	Method 1
0	0	0.0114157593622602	Method 1
0	0	0.0278437610099086	Method 1
0	0	0.0371411635484204	Method 1
0	0	-0.0187538570684368	Method 1
0	0	0.0181100756357738	Method 1
0	0	0.0328736490835405	Method 1
0	0	-0.0302326229418672	Method 1
0	0	-0.024826713615882	Method 1
0	0	0.000815862962464505	Method 1
0	0	0.025745399600987	Method 1
0	0	0.0325181958423334	Method 1
0	0	-0.0175602283886373	Method 1
0	0	0.0223245816959986	Method 1
0	0	0.0522691102999224	Method 1
0	0	0.089862814246728	Method 1
0	0	-0.00249787494446471	Method 1
0	0	0.0112106781118632	Method 1
0	0	-0.0111983288863387	Method 1
0	0	-0.0641681671832612	Method 1
0	0	-0.0158979936710951	Method 1
0	0	-0.0126007659107438	Method 1
0	0	-0.0349511746648385	Method 1
0	0	0.0115252730225419	Method 1
0	0	-0.00402995907470826	Method 1
0	0	0.0417640728051951	Method 1
0	0	0.0360517071642789	Method 1
0	0	0.00315085509992253	Method 1
0	0	-0.00844450955138819	Method 1
0	0	0.0342386631757686	Method 1
0	0	-0.0572346875279657	Method 1
0	0	0.0308118263894242	Method 1
0	0	-0.0226339103872719	Method 1
0	0	-0.0090429613451048	Method 1
0	0	0.0199420454726918	Method 1
0	0	0.0249649889201913	Method 1
0	0	-0.00513991794351598	Method 1
0	0	-0.00928136828962997	Method 1
0	0	-0.00721513921716756	Method 1
0	0	0.00331423282278493	Method 1
0	0	-0.036812549325421	Method 1
0	0	-0.0195395067304168	Method 1
0	0	-0.0311974102790887	Method 1
0	0	0.0919061662173445	Method 1
0	0	0.0142374820444308	Method 1
0	0	-0.00152701324385284	Method 1
0	0	-0.0246858298186945	Method 1
0	0	-0.0193029586729161	Method 1
0	0	0.0225528640657413	Method 1
0	0	-0.0609415711300105	Method 1
0	0	0.0205161082910932	Method 1
0	0	-0.000426028235444017	Method 1
0	0	0.0175405218307242	Method 1
0	0	0.0379801298736021	Method 1
0	0	0.00272607004774647	Method 1
0	0	0.0332257407504078	Method 1
0	0	-0.00606774219726702	Method 1
0	0	-0.0275219000392057	Method 1
0	0	-0.0476045539263722	Method 1
0	0	-0.0536303087671209	Method 1
0	0	0.0208579815137936	Method 1
0	0	0.0332928329798946	Method 1
0	0	-0.0787002766467991	Method 1
0	0	-0.004205844410096	Method 1
0	0	0.0181292412202386	Method 1
0	0	0.0120647973327862	Method 1
0	0	-0.0325513374615256	Method 1
0	0	0.00319909898957116	Method 1
0	0	-0.00333339806502141	Method 1
0	0	-0.0018454153989097	Method 1
0	0	0.00783309283861529	Method 1
0	0	0.00108334805396465	Method 1
0	0	0.0100248004362591	Method 1
0	0	0.0389888156792243	Method 1
0	0	0.0264620994115643	Method 1
0	0	0.0705821160832599	Method 1
0	0	-0.025368502876783	Method 1
0	0	-0.00746740841235083	Method 1
0	0	-0.0139129719663078	Method 1
0	0	0.0176406814457745	Method 1
0	0	0.0194993604426636	Method 1
0	0	-0.0137117218340421	Method 1
0	0	0.0678108557905994	Method 1
0	0	0.00409617815859461	Method 1
0	0	-0.0164963041713625	Method 1
0	0	-0.0526037554753112	Method 1
0	0	-0.0519492584381843	Method 1
0	0	0.0377665070797526	Method 1
0	0	0.0369276585827194	Method 1
0	0	0.0150193520753592	Method 1
0	0	-0.0255793319331846	Method 1
0	0	0.0242442535213736	Method 1
0	0	-0.0222804216905773	Method 1
0	0	0.0153055260134673	Method 1
0	0	-0.0113690088805107	Method 1
0	0	-0.00122131405025252	Method 1
0	0	-0.0217599041449978	Method 1
0	0	-0.00407889017051195	Method 1
0	0	-0.0553556287785823	Method 1
0	0	-0.0458103062369419	Method 1
0	0	-0.0168108742066237	Method 1
0	0	0.00134463626377565	Method 1
0	0	0.0352144057405037	Method 1
0	0	-0.0665970463124891	Method 1
0	0	-0.0235729554814515	Method 1
0	0	0.00319909898957116	Method 1
0	0	0.0180671773792877	Method 1
0	0	-0.0161476844308202	Method 1
0	0	0.0551061427116642	Method 1
0	0	0.02013883044684	Method 1
0	0	-0.0379929041648116	Method 1
0	0	-0.00501490587055204	Method 1
0	0	-0.0341936664866598	Method 1
0	0	-0.0628117595724156	Method 1
0	0	0.0600770348509521	Method 1
0	0	-0.0207923092484474	Method 1
0	0	0.0380651230032215	Method 1
0	0	-0.0423593009359276	Method 1
0	0	0.000730957452722974	Method 1
0	0	-0.0258389096992872	Method 1
0	0	-0.0741907157458646	Method 1
0	0	-0.0224235899697871	Method 1
0	0	-0.0437766464796041	Method 1
0	0	0.023309277782002	Method 1
0	0	0.0130744974403803	Method 1
0	0	-0.00904337928818883	Method 1
0	0	-0.0498379245523997	Method 1
0	0	-0.0130316255100177	Method 1
0	0	-0.0496082651822721	Method 1
0	0	0.0106638421057386	Method 1
0	0	0.00951390417430417	Method 1
0	0	0.0182321067573405	Method 1
0	0	-0.0202711730316137	Method 1
0	0	0.0730471828676557	Method 1
0	0	-0.0733287926964836	Method 1
0	0	0.0248837199859674	Method 1
0	0	0.0260363931466683	Method 1
