rho	e1	e2	e3	e4	pval1	pval2	pval3	pval4	Fisher	mvLMMs
0.1	0.15	0.15	0.15	0.15	0.00330857	0.000305071	0.000853284	0.0232691	8.042473e-08	5.704242e-06
0.1	0.15	0.15	0.15	0.15	0.00025016	3.82629e-07	0.000127114	0.00624123	1.90159e-12	2.200413e-09
0.1	0.15	0.15	0.15	0.15	0.000271563	0.000401524	0.0211976	0.00254646	3.479477e-08	4.221695e-06
0.1	0.15	0.15	0.15	0.15	0.000495859	0.00857849	0.0139105	0.00141696	3.121804e-07	2.337779e-05
0.1	0.15	0.15	0.15	0.15	0.00839969	0.000456652	0.00967179	0.0165463	1.656801e-06	7.505525e-05
0.1	0.15	0.15	0.15	0.15	0.142281	0.00174277	0.00466979	2.78987e-06	2.277925e-08	1.879247e-06
0.1	0.15	0.15	0.15	0.15	0.00128706	0.196351	0.0411107	0.682611	0.002800335	0.006182466
0.1	0.15	0.15	0.15	0.15	0.042915	0.00760349	0.00167218	0.000765402	1.311862e-06	7.60835e-05
0.1	0.15	0.15	0.15	0.15	0.00038719	0.00137336	0.00182797	0.000823036	6.042935e-09	5.792846e-06
0.1	0.15	0.15	0.15	0.15	0.000123664	0.0441977	1.81783e-07	0.000577089	1.481559e-11	1.349941e-08
0.1	0.15	0.15	0.15	0.15	5.28354e-07	0.000425465	0.0226198	0.003877	2.548781e-10	4.883667e-07
0.1	0.15	0.15	0.15	0.15	0.000183405	0.0933861	5.88327e-05	0.0198257	1.088159e-07	5.008516e-06
0.1	0.15	0.15	0.15	0.15	3.17111e-06	0.0401509	0.0026743	0.047735	7.189718e-08	2.031226e-06
0.1	0.15	0.15	0.15	0.15	3.97131e-08	0.0156862	8.20404e-07	1.38007e-07	0	2.002065e-13
0.1	0.15	0.15	0.15	0.15	0.000376273	1.81214e-06	5.62079e-07	2.04481e-05	6.661338e-16	1.077647e-11
0.1	0.15	0.15	0.15	0.15	0.0241655	0.0152168	0.000454983	0.38948	7.800384e-05	0.0006071241
0.1	0.15	0.15	0.15	0.15	0.119632	0.0423569	0.179829	0.048402	0.01101849	0.05420056
0.1	0.15	0.15	0.15	0.15	0.000441132	7.61182e-07	0.0107335	0.000699659	4.370848e-11	2.699562e-08
0.1	0.15	0.15	0.15	0.15	0.703977	0.000170166	0.000689337	0.000201224	8.055536e-08	9.245579e-07
0.1	0.15	0.15	0.15	0.15	0.192477	0.0101567	0.00984175	0.734421	0.00487111	0.01258764
0.1	0.15	0.15	0.15	0.15	0.0186534	6.02658e-06	0.00940678	0.00284098	1.597776e-08	1.197105e-06
0.1	0.15	0.15	0.15	0.15	0.0061217	0.00684346	0.0458717	0.0492334	0.0001054216	0.001964246
0.1	0.15	0.15	0.15	0.15	0.0243874	0.0006106	0.077493	0.00261836	5.725762e-06	0.0001653809
0.1	0.15	0.15	0.15	0.15	9.53782e-06	0.00336447	0.000123031	1.98803e-07	2.475797e-14	1.004679e-10
0.1	0.15	0.15	0.15	0.15	0.000461371	0.00412661	0.000717861	1.29539e-05	3.051998e-10	1.888329e-07
0.1	0.15	0.15	0.15	0.15	9.68105e-06	1.84748e-07	0.000826018	0.000186184	1.265654e-14	5.599748e-11
0.1	0.15	0.15	0.15	0.15	0.00229407	1.80255e-06	0.000349916	1.34054e-07	7.438494e-15	2.009877e-11
0.1	0.15	0.15	0.15	0.15	0.000402928	7.27774e-05	4.63309e-05	2.31206e-09	2.220446e-16	5.969599e-13
0.1	0.15	0.15	0.15	0.15	0.698516	0.428734	0.0777433	0.000389366	0.003567693	0.004967036
0.1	0.15	0.15	0.15	0.15	0.00239164	0.0507934	0.186074	0.000103888	4.328882e-06	5.330632e-05
0.1	0.15	0.15	0.15	0.15	0.0132782	0.00196864	2.30085e-05	0.141383	2.877152e-07	7.945697e-06
0.1	0.15	0.15	0.15	0.15	0.00418148	0.000374913	0.018584	0.028461	1.722853e-06	4.030737e-05
0.1	0.15	0.15	0.15	0.15	0.0463723	0.00183231	4.26243e-05	0.000400328	1.034595e-08	9.613126e-07
0.1	0.15	0.15	0.15	0.15	0.000129148	5.87717e-05	0.0143675	0.0729985	3.478606e-08	9.42979e-07
0.1	0.15	0.15	0.15	0.15	0.00488122	0.00489879	0.000986784	0.00858875	6.30093e-07	4.103052e-05
0.1	0.15	0.15	0.15	0.15	0.000335457	0.00344254	4.37052e-05	0.00082047	3.515677e-10	2.423753e-07
0.1	0.15	0.15	0.15	0.15	6.95956e-06	0.000176703	0.0138603	2.08787e-05	8.734236e-12	1.115368e-08
0.1	0.15	0.15	0.15	0.15	0.000596902	2.32261e-06	4.4817e-06	0.00330742	4.405365e-13	6.698003e-10
0.1	0.15	0.15	0.15	0.15	0.00192727	0.00024203	0.00648233	4.62733e-06	1.300318e-10	2.917468e-08
0.1	0.15	0.15	0.15	0.15	0.00626535	0.123177	0.00235452	0.00267903	8.611587e-06	0.0003138613
0.1	0.15	0.15	0.15	0.15	0.0031829	0.000271928	9.98931e-05	0.106287	4.678507e-08	1.032086e-05
0.1	0.15	0.15	0.15	0.15	0.000730307	7.83493e-05	0.00149778	0.0151513	8.887131e-09	1.700021e-06
0.1	0.15	0.15	0.15	0.15	0.00438585	0.000357867	3.19831e-07	0.0091809	7.70225e-11	2.75394e-07
0.1	0.15	0.15	0.15	0.15	0.111654	1.7636e-06	0.136775	0.00707187	6.940954e-07	2.201033e-05
0.1	0.15	0.15	0.15	0.15	0.00138441	2.00675e-07	0.127524	0.0480688	1.057156e-08	5.082574e-07
0.1	0.15	0.15	0.15	0.15	0.00492969	0.00590521	0.00936555	0.0092703	5.662582e-06	0.0002926898
0.1	0.15	0.15	0.15	0.15	0.00189136	0.000290568	0.00508011	2.03211e-05	5.966413e-10	2.195624e-07
0.1	0.15	0.15	0.15	0.15	1.16103e-07	1.52101e-05	0.0113694	0.000291309	1.810774e-13	1.664443e-10
0.1	0.15	0.15	0.15	0.15	9.37853e-06	0.000298531	1.93679e-05	0.00148648	1.493472e-12	1.547358e-09
0.1	0.15	0.15	0.15	0.15	0.296245	0.0118536	0.0105003	0.0102262	0.0003182099	0.005186377
0.1	0.15	0.15	0.15	0.15	0.00018058	0.0662251	0.189128	0.0192013	4.944013e-05	0.0003813758
0.1	0.15	0.15	0.15	0.15	0.000578659	0.000679155	0.00542137	0.0162606	1.44274e-07	1.101395e-05
0.1	0.15	0.15	0.15	0.15	0.00495303	0.000142768	0.00100432	3.26261e-05	2.270488e-10	4.116396e-07
0.1	0.15	0.15	0.15	0.15	0.000604629	0.506745	0.00861033	0.00355897	1.598005e-05	0.0001821414
0.1	0.15	0.15	0.15	0.15	0.0240474	0.000130128	0.113636	0.00370242	3.865651e-06	0.0002428459
0.1	0.15	0.15	0.15	0.15	0.0120825	0.0736231	0.00891862	0.102662	0.0005374925	0.003243861
0.1	0.15	0.15	0.15	0.15	0.961882	0.00257054	1.53709e-07	0.00142117	3.860022e-09	9.058025e-08
0.1	0.15	0.15	0.15	0.15	0.000379287	0.00525067	0.00302281	0.00767525	1.970184e-07	1.602422e-05
0.1	0.15	0.15	0.15	0.15	0.00735507	0.000415483	0.0692599	0.00104193	8.522444e-07	4.402449e-05
0.1	0.15	0.15	0.15	0.15	1.4255e-06	0.896304	0.000252175	0.00019723	7.681218e-10	1.318726e-08
0.1	0.15	0.15	0.15	0.15	0.00814233	0.000799714	0.000509079	4.50522e-05	1.394628e-09	3.320928e-07
0.1	0.15	0.15	0.15	0.15	0.0339959	0.0167686	0.0306014	2.9341e-05	1.431513e-06	5.78919e-05
0.1	0.15	0.15	0.15	0.15	0.0626634	0.000765206	0.000821743	0.0313225	3.08294e-06	8.521046e-05
0.1	0.15	0.15	0.15	0.15	1.13701e-05	0.00277167	4.92027e-05	0.0696936	8.065357e-10	5.447831e-08
0.1	0.15	0.15	0.15	0.15	0.0210903	0.00104123	0.0125502	0.00048683	5.52551e-07	3.959892e-05
0.1	0.15	0.15	0.15	0.15	0.0380309	0.00650537	0.0554475	0.000771842	1.928334e-05	0.0005209301
0.1	0.15	0.15	0.15	0.15	2.61643e-05	0.00345591	7.66223e-06	5.33543e-06	1.219025e-13	2.532599e-10
0.1	0.15	0.15	0.15	0.15	0.00128562	9.43359e-05	0.0386785	0.00139283	3.047353e-08	1.835825e-06
0.1	0.15	0.15	0.15	0.15	0.00704097	0.000336696	0.505564	0.017078	2.987797e-05	0.0002698212
0.1	0.15	0.15	0.15	0.15	0.000402928	7.27774e-05	4.63309e-05	2.31206e-09	2.220446e-16	5.969599e-13
0.1	0.15	0.15	0.15	0.15	2.74993e-06	0.012391	0.00085823	4.04725e-05	3.618017e-11	3.776147e-08
0.1	0.15	0.15	0.15	0.15	0.0254687	0.00111096	1.18886e-06	0.00559488	1.53795e-09	1.912349e-07
0.1	0.15	0.15	0.15	0.15	0.00254584	0.015316	8.68258e-06	0.000131461	5.908511e-10	1.631573e-07
0.1	0.15	0.15	0.15	0.15	0.0205876	0.0187321	0.128516	0.00107436	6.306967e-05	0.001908817
0.1	0.15	0.15	0.15	0.15	0.000126894	0.00259844	0.00263361	0.0470389	1.365647e-07	1.625928e-05
0.1	0.15	0.15	0.15	0.15	0.0877495	3.78537e-05	0.00744967	0.000626066	8.899932e-08	8.334141e-06
0.1	0.15	0.15	0.15	0.15	0.00542239	0.079873	0.00712888	1.63949e-05	1.979388e-07	5.651775e-06
0.1	0.15	0.15	0.15	0.15	0.00143696	0.00411937	0.00913297	2.60331e-05	1.129874e-08	9.696144e-06
0.1	0.15	0.15	0.15	0.15	3.38412e-05	0.00366416	0.000105811	0.349808	3.058108e-08	2.321674e-06
0.1	0.15	0.15	0.15	0.15	0.000211735	0.0295856	0.000835389	0.00148592	4.647633e-08	9.86832e-06
0.1	0.15	0.15	0.15	0.15	0.000101086	0.00584172	0.0485444	0.0148418	1.065673e-06	3.018191e-05
0.1	0.15	0.15	0.15	0.15	6.76028e-07	6.24851e-05	5.71683e-05	0.00373176	2.782219e-13	6.657026e-10
0.1	0.15	0.15	0.15	0.15	7.87576e-09	1.56831e-08	0.000217227	0.000276027	0	2.559682e-14
0.1	0.15	0.15	0.15	0.15	3.95726e-05	0.00691871	2.67304e-05	9.12385e-05	9.488188e-12	1.625831e-07
0.1	0.15	0.15	0.15	0.15	0.000435966	0.0088921	0.00307728	7.16838e-06	6.934984e-10	9.835008e-08
0.1	0.15	0.15	0.15	0.15	0.000756079	0.143788	0.240712	0.0140338	0.0002811056	0.003888322
0.1	0.15	0.15	0.15	0.15	8.79587e-05	0.0138859	3.90811e-07	0.0146924	9.364065e-11	1.517993e-08
0.1	0.15	0.15	0.15	0.15	0.000183405	0.0933861	5.88327e-05	0.0198257	1.088159e-07	5.008516e-06
0.1	0.15	0.15	0.15	0.15	0.000121085	0.00397966	0.000105846	4.03495e-05	2.71293e-11	1.872919e-08
0.1	0.15	0.15	0.15	0.15	0.0817851	0.00570563	0.0269924	0.000598033	1.096341e-05	0.0003102098
0.1	0.15	0.15	0.15	0.15	0.000126894	0.00259844	0.00263361	0.0470389	1.365647e-07	1.625928e-05
0.1	0.15	0.15	0.15	0.15	0.0548923	3.31533e-05	0.00443026	0.00201274	7.783958e-08	8.68844e-06
0.1	0.15	0.15	0.15	0.15	0.00404978	3.22616e-10	0.036526	0.000547648	7.478462e-13	1.965576e-10
0.1	0.15	0.15	0.15	0.15	3.37557e-07	0.0155308	1.46381e-05	0.0762635	6.839507e-11	7.632654e-09
0.1	0.15	0.15	0.15	0.15	0.00598821	0.000291448	0.00455133	0.0263905	7.955401e-07	5.020205e-05
0.1	0.15	0.15	0.15	0.15	0.0355523	0.0136988	0.00795577	0.045649	0.0001700036	0.003431765
0.1	0.15	0.15	0.15	0.15	5.06238e-05	0.00185789	0.00899464	4.85832e-05	3.897611e-10	7.591543e-08
0.1	0.15	0.15	0.15	0.15	0.218434	0.00452818	0.000296383	9.56638e-05	1.22515e-07	2.871852e-06
0.1	0.15	0.15	0.15	0.15	0.000719187	0.000735159	2.40218e-07	0.00169516	5.694667e-12	6.911156e-09
0.1	0.15	0.15	0.15	0.15	0.000136225	0.124616	0.409667	0.0245091	0.0001711639	0.001426018
0.1	0.15	0.15	0.15	0.15	8.07204e-05	7.34777e-05	0.00065134	0.000153681	1.207534e-11	4.956321e-08
0.1	0.15	0.15	0.15	0.15	0.000648335	0.000115369	0.00204755	5.91256e-05	1.312023e-10	4.619706e-08
0.1	0.15	0.15	0.15	0.15	0.000747278	0.00667521	0.000194287	0.00128833	7.041755e-09	6.487305e-07
0.1	0.15	0.15	0.15	0.15	0.000884612	0.00220971	0.00790794	0.147209	4.597365e-06	7.28096e-05
0.1	0.15	0.15	0.15	0.15	0.0420276	0.011624	0.000566814	0.0201679	1.214526e-05	0.0006322927
0.1	0.15	0.15	0.15	0.15	0.69134	0.862532	0.128414	2.71676e-05	0.001170415	0.0005679659
0.1	0.15	0.15	0.15	0.15	6.38777e-06	0.033407	3.62347e-09	0.000353248	1.665335e-14	4.64628e-11
0.1	0.15	0.15	0.15	0.15	0.0177081	0.0232379	2.85786e-05	0.000868289	5.760007e-08	5.364945e-06
0.1	0.15	0.15	0.15	0.15	7.87794e-05	0.0169125	0.000961555	0.01345	7.009899e-08	3.575112e-06
0.1	0.15	0.15	0.15	0.15	0.00278383	0.0190635	0.0122396	2.69912e-05	7.681677e-08	4.391067e-06
0.1	0.15	0.15	0.15	0.15	0.022021	0.320552	0.0181526	0.000817542	0.0001041232	0.0008497595
0.1	0.15	0.15	0.15	0.15	0.000520346	0.000171088	2.11057e-06	0.000117655	5.032641e-13	1.314981e-09
0.1	0.15	0.15	0.15	0.15	1.72513e-06	0.000111699	0.0745953	1.17246e-05	2.926326e-12	1.225118e-09
0.1	0.15	0.15	0.15	0.15	0.218434	0.00452818	0.000296383	9.56638e-05	1.22515e-07	2.871852e-06
0.1	0.15	0.15	0.15	0.15	0.00107332	0.00154655	0.0178694	4.01026e-06	1.053417e-09	2.038598e-07
0.1	0.15	0.15	0.15	0.15	0.000409338	0.0203494	0.000663239	0.0141978	3.110941e-07	2.042363e-05
0.1	0.15	0.15	0.15	0.15	0.0334163	0.478004	0.00103327	0.00263426	5.491774e-05	0.0005384243
0.1	0.15	0.15	0.15	0.15	2.88553e-07	0.00897535	0.00840504	0.0254977	3.262919e-09	1.692914e-07
0.1	0.15	0.15	0.15	0.15	0.00262078	0.00863167	0.00331559	0.000338897	1.052361e-07	2.05435e-05
0.1	0.15	0.15	0.15	0.15	0.00700418	0.00115306	0.000316846	0.178623	1.378471e-06	4.298434e-05
0.1	0.15	0.15	0.15	0.15	0.0114643	0.00917609	0.000327043	0.0098919	9.128491e-07	3.720366e-05
0.1	0.15	0.15	0.15	0.15	7.1526e-05	0.00531583	0.317461	0.000556506	2.538685e-07	1.819041e-05
0.1	0.15	0.15	0.15	0.15	7.88235e-05	0.000490551	0.0306739	2.37188e-05	2.955527e-10	8.532745e-08
0.1	0.15	0.15	0.15	0.15	2.25686e-05	0.019292	0.00012322	1.27789e-06	1.480371e-12	1.219963e-09
0.1	0.15	0.15	0.15	0.15	0.597975	0.00380012	0.0144264	0.112502	0.001751302	0.005416499
0.1	0.15	0.15	0.15	0.15	0.00096718	0.0983419	0.000408656	0.0239478	2.50546e-06	8.892606e-05
0.1	0.15	0.15	0.15	0.15	0.000210828	5.9029e-05	0.0103425	0.000363438	3.637944e-10	3.882515e-08
0.1	0.15	0.15	0.15	0.15	2.77895e-06	0.00551404	0.000227424	0.00288789	1.37054e-10	7.495777e-08
0.1	0.15	0.15	0.15	0.15	2.91757e-06	3.92531e-06	0.00175948	0.012181	4.591771e-12	5.42599e-09
0.1	0.15	0.15	0.15	0.15	4.22747e-06	0.000249172	1.77346e-06	0.000125466	8.326673e-15	1.293021e-10
0.1	0.15	0.15	0.15	0.15	4.10383e-06	0.0325617	1.50026e-05	0.0003686	1.108791e-11	3.448515e-09
0.1	0.15	0.15	0.15	0.15	8.42295e-06	0.0121296	0.00429277	0.000185911	1.264445e-09	4.987458e-07
0.1	0.15	0.15	0.15	0.15	0.000426934	0.00474806	6.34051e-06	0.000432616	6.564682e-11	2.879609e-08
0.1	0.15	0.15	0.15	0.15	0.11994	5.73548e-05	0.0502282	0.000328669	4.373079e-07	1.606213e-05
0.1	0.15	0.15	0.15	0.15	0.000487765	0.00107903	0.00562523	1.58675e-06	6.561129e-11	3.045719e-08
0.1	0.15	0.15	0.15	0.15	0.000489897	0.00616328	0.112254	1.08489e-05	2.042156e-08	1.901668e-06
0.1	0.15	0.15	0.15	0.15	4.03733e-06	0.00422198	8.01076e-07	1.27995e-05	8.21565e-15	5.847301e-11
0.1	0.15	0.15	0.15	0.15	0.010843	0.000788906	0.015835	0.0944989	1.888612e-05	0.0002645819
0.1	0.15	0.15	0.15	0.15	0.00529967	0.014698	0.000127009	0.00380114	1.488476e-07	1.408846e-05
0.1	0.15	0.15	0.15	0.15	0.00208184	0.0115934	1.66307e-05	0.000338007	1.556194e-09	9.071717e-07
0.1	0.15	0.15	0.15	0.15	0.424192	0.00174057	0.00218704	0.124416	0.00017206	0.001009108
0.1	0.15	0.15	0.15	0.15	5.34052e-05	0.548355	0.0541038	0.0121643	2.543034e-05	0.0003814295
0.1	0.15	0.15	0.15	0.15	0.00437368	0.00769836	0.00651515	3.59721e-06	5.556131e-09	4.963719e-07
0.1	0.15	0.15	0.15	0.15	0.00169306	0.0283061	0.00795972	0.00285147	2.816074e-06	0.0001243867
0.1	0.15	0.15	0.15	0.15	0.0126297	0.00357071	0.0253082	0.00169582	3.868989e-06	0.0001508437
0.1	0.15	0.15	0.15	0.15	0.00761809	0.000666536	0.766417	0.00322924	2.229414e-05	0.0001606652
0.1	0.15	0.15	0.15	0.15	4.17382e-06	5.77139e-07	0.0151006	0.000668286	7.872591e-13	6.726262e-10
0.1	0.15	0.15	0.15	0.15	0.000224318	0.0854775	5.11026e-05	0.00148361	8.603589e-09	4.047134e-07
0.1	0.15	0.15	0.15	0.15	0.0332525	0.000119389	0.000125935	7.35678e-07	1.144174e-11	1.264465e-08
0.1	0.15	0.15	0.15	0.15	0.000853052	4.55158e-06	0.0292017	0.608556	2.532819e-07	4.474752e-06
0.1	0.15	0.15	0.15	0.15	0.0290816	0.0775316	0.00479595	0.140871	0.0008697367	0.006134746
0.1	0.15	0.15	0.15	0.15	1.65963e-06	0.0268472	0.000182712	0.00776902	8.423041e-10	1.861091e-07
0.1	0.15	0.15	0.15	0.15	0.00468371	0.148148	0.0201583	0.00411969	6.594591e-05	0.002380399
0.1	0.15	0.15	0.15	0.15	0.011243	0.000664911	0.0210566	0.0002866	1.676073e-07	8.953568e-06
0.1	0.15	0.15	0.15	0.15	0.0033788	0.0250253	0.000436725	0.0197443	1.973046e-06	0.0001095627
0.1	0.15	0.15	0.15	0.15	0.0987483	1.50553e-05	0.0238021	0.657983	3.081979e-05	0.0001011514
0.1	0.15	0.15	0.15	0.15	2.90147e-05	0.0378878	0.0149539	0.00340036	2.1069e-07	1.318516e-05
0.1	0.15	0.15	0.15	0.15	0.16207	0.0329128	0.0147765	1.26186e-07	4.511185e-08	5.16206e-07
0.1	0.15	0.15	0.15	0.15	0.119508	0.00989653	0.00386837	0.000230362	2.437177e-06	7.327767e-05
0.1	0.15	0.15	0.15	0.15	6.87003e-05	4.21076e-06	3.0495e-05	0.0154935	2.95175e-12	2.932104e-09
0.1	0.15	0.15	0.15	0.15	0.000419346	0.0054023	0.010835	2.59461e-05	4.225154e-09	5.184677e-07
0.1	0.15	0.15	0.15	0.15	5.3418e-06	0.00223617	0.000151676	0.000101437	3.831713e-12	8.436788e-09
0.1	0.15	0.15	0.15	0.15	0.00962314	0.00188721	0.0178906	0.0544044	2.926427e-05	0.0007685996
0.1	0.15	0.15	0.15	0.15	0.0636689	3.40988e-06	0.000407097	0.000860819	9.783175e-10	2.345178e-07
0.1	0.15	0.15	0.15	0.15	7.02491e-06	0.00017821	0.112282	0.0223089	1.761535e-08	1.014103e-06
0.1	0.15	0.15	0.15	0.15	2.10027e-05	0.000162946	6.90688e-05	1.60659e-05	1.59539e-13	8.77399e-10
0.1	0.15	0.15	0.15	0.15	4.46793e-06	1.57308e-05	6.7287e-05	5.15779e-06	1.110223e-15	1.039601e-11
0.1	0.15	0.15	0.15	0.15	0.215837	0.184597	0.000512076	0.023296	0.000332207	0.001339004
0.1	0.15	0.15	0.15	0.15	0.00502761	0.00986736	0.000599432	0.041951	2.958031e-06	0.0001149301
0.1	0.15	0.15	0.15	0.15	0.000635503	0.0081482	0.000253167	0.00276962	1.834919e-08	1.802882e-06
0.1	0.15	0.15	0.15	0.15	0.0212301	0.00332828	0.00129982	0.0010442	3.499865e-07	3.073959e-05
0.1	0.15	0.15	0.15	0.15	0.00202531	0.0204456	0.00118146	0.00254823	3.553729e-07	1.211952e-05
0.1	0.15	0.15	0.15	0.15	0.00929261	0.0051044	0.00251318	7.34326e-05	4.184098e-08	3.500605e-06
0.1	0.15	0.15	0.15	0.15	0.000154578	0.000178203	4.41307e-06	0.0244329	3.464962e-11	5.62762e-08
0.1	0.15	0.15	0.15	0.15	0.0253012	0.0452341	1.74198e-05	0.282795	1.107234e-05	0.0001199617
0.1	0.15	0.15	0.15	0.15	0.0238299	0.0191664	0.00335302	0.000556274	2.136535e-06	7.239218e-05
0.1	0.15	0.15	0.15	0.15	0.00067981	0.0110569	0.000610979	0.00377769	6.953572e-08	3.332692e-06
0.1	0.15	0.15	0.15	0.15	4.91886e-07	0.197341	0.00483382	0.00856617	2.144849e-08	5.140973e-07
0.1	0.15	0.15	0.15	0.15	0.00963501	0.0603639	0.000271119	0.00980822	3.48318e-06	0.0001217083
0.1	0.15	0.15	0.15	0.15	0.0103258	0.0166291	0.00606801	0.00143281	4.507888e-06	0.0003086728
0.1	0.15	0.15	0.15	0.15	2.05479e-06	0.00338471	0.0865441	5.51285e-07	5.991319e-12	1.752919e-09
0.1	0.15	0.15	0.15	0.15	0.00372171	1.23195e-06	3.5085e-05	0.0146416	3.267986e-11	1.167459e-08
0.1	0.15	0.15	0.15	0.15	0.00814739	0.110494	0.00167663	0.00142769	4.441171e-06	0.0004098672
0.1	0.15	0.15	0.15	0.15	0.00270734	0.120562	0.000196772	0.00164419	3.572197e-07	1.37139e-05
0.1	0.15	0.15	0.15	0.15	0.222932	0.00147723	0.929654	0.10379	0.008922907	0.01568618
0.1	0.15	0.15	0.15	0.15	0.159361	0.000233962	0.15389	0.138854	0.0005279971	0.002941185
0.1	0.15	0.15	0.15	0.15	0.0100927	0.00404083	0.0292809	0.00588947	1.208759e-05	0.0005278544
0.1	0.15	0.15	0.15	0.15	0.0176876	0.000164839	0.279152	0.0333254	3.920377e-05	0.0004421448
0.1	0.15	0.15	0.15	0.15	0.0753776	0.000744033	0.0224999	0.0565435	8.482342e-05	0.001556546
0.1	0.15	0.15	0.15	0.15	0.000397873	0.0184036	0.0411488	0.346529	0.0001065522	0.0006262968
0.1	0.15	0.15	0.15	0.15	0.000250406	2.0156e-06	0.000337893	0.187114	3.775176e-10	5.327521e-08
0.1	0.15	0.15	0.15	0.15	0.0686391	0.0198691	0.00104386	0.000175502	6.891987e-07	2.215398e-05
0.1	0.15	0.15	0.15	0.15	7.31431e-07	5.10735e-05	8.07089e-07	2.18288e-06	0	8.589818e-13
0.1	0.15	0.15	0.15	0.15	0.000321203	0.00193595	0.0956967	0.0525187	6.231778e-06	0.000104881
0.1	0.15	0.15	0.15	0.15	0.00216205	0.0023656	5.52072e-05	0.00498074	8.447108e-09	1.202517e-06
0.1	0.15	0.15	0.15	0.15	0.126892	3.3161e-07	0.000761982	0.0889411	1.935477e-08	3.911599e-07
0.1	0.15	0.15	0.15	0.15	0.0148494	0.000130989	0.00753136	0.0104438	5.50417e-07	3.201048e-05
0.1	0.15	0.15	0.15	0.15	0.0123773	0.0692905	6.99582e-05	0.000677404	1.457823e-07	3.044168e-05
0.1	0.15	0.15	0.15	0.15	0.00759808	0.000361122	0.120078	0.0417469	2.002945e-05	0.0002067241
0.1	0.15	0.15	0.15	0.15	0.00864077	0.019291	0.000134747	0.0264579	1.716479e-06	5.624098e-05
0.1	0.15	0.15	0.15	0.15	0.000524318	3.8127e-06	0.00183783	0.000141553	9.915069e-12	8.715632e-09
0.1	0.15	0.15	0.15	0.15	1.58489e-05	0.227892	0.000514467	0.0119537	9.100462e-08	2.164919e-06
0.1	0.15	0.15	0.15	0.15	0.00309665	2.22512e-05	0.00476075	0.322284	3.171644e-07	5.751331e-06
0.1	0.15	0.15	0.15	0.15	0.01766	0.000114086	0.0412377	0.00256082	7.088984e-07	3.268192e-05
0.1	0.15	0.15	0.15	0.15	0.0104493	0.00566652	0.000270625	0.0917873	3.223709e-06	7.879055e-05
0.1	0.15	0.15	0.15	0.15	6.14065e-05	0.00546299	0.000138174	0.0337388	1.402183e-08	2.857676e-06
0.1	0.15	0.15	0.15	0.15	0.000572002	0.00228168	0.204895	0.0121389	5.932173e-06	0.0001031346
0.1	0.15	0.15	0.15	0.15	0.00731305	0.0205402	0.0430352	0.0825095	0.0004386088	0.006784312
0.1	0.15	0.15	0.15	0.15	2.68369e-06	0.222076	0.0750548	0.000257741	5.835607e-08	1.992095e-06
0.1	0.15	0.15	0.15	0.15	0.00352163	0.0540558	4.86079e-05	0.108366	2.529987e-06	4.62454e-05
0.1	0.15	0.15	0.15	0.15	0.00267674	0.000385133	0.118868	0.673654	8.678027e-05	0.0005306321
0.1	0.15	0.15	0.15	0.15	0.000736753	0.00209184	0.00218664	0.00100828	2.044315e-08	3.705622e-06
0.1	0.15	0.15	0.15	0.15	0.280174	0.0894159	0.00353543	0.000147959	2.201507e-05	0.0002316016
0.1	0.15	0.15	0.15	0.15	0.000325718	0.0115219	2.76983e-06	2.63327e-05	5.110912e-12	5.352354e-09
0.1	0.15	0.15	0.15	0.15	0.00566878	0.0101915	0.0106999	0.0233826	2.177415e-05	0.0005762407
0.1	0.15	0.15	0.15	0.15	0.0273799	0.338056	0.0235113	0.0844388	0.005803396	0.02864878
0.1	0.15	0.15	0.15	0.15	0.00017032	0.0605616	0.0379125	0.0656414	3.686263e-05	0.0008137824
0.1	0.15	0.15	0.15	0.15	0.000221467	0.0227362	0.00350465	1.85535e-06	3.384266e-10	4.834299e-08
0.1	0.15	0.15	0.15	0.15	0.000853249	0.349195	0.000101189	6.46821e-05	1.270747e-08	8.28497e-07
0.1	0.15	0.15	0.15	0.15	0.0285174	0.0582565	0.000561074	0.00330315	6.294997e-06	0.0001628351
0.1	0.15	0.15	0.15	0.15	0.0295996	0.0525831	0.0426132	0.0265674	0.0009117291	0.007043637
0.1	0.15	0.15	0.15	0.15	0.00601033	0.00168445	0.0123576	0.0683506	1.24662e-05	0.0002507513
0.1	0.15	0.15	0.15	0.15	0.000153682	0.000601105	6.1527e-07	1.82961e-07	4.440892e-16	3.201495e-12
0.1	0.15	0.15	0.15	0.15	0.000747278	0.00667521	0.000194287	0.00128833	7.041755e-09	6.487305e-07
0.1	0.15	0.15	0.15	0.15	0.00132572	0.00120541	0.100637	0.0229983	6.963708e-06	0.0001969274
0.1	0.15	0.15	0.15	0.15	0.00174834	0.00029593	2.87595e-05	0.148247	1.407044e-08	1.050508e-06
0.1	0.15	0.15	0.15	0.15	0.14408	0.0118215	0.0208632	0.00767729	0.0002351827	0.003162301
0.1	0.15	0.15	0.15	0.15	0.0233498	1.7024e-05	0.000409605	0.12797	9.575278e-08	4.802121e-06
0.1	0.15	0.15	0.15	0.15	2.54137e-06	0.19046	1.23069e-08	1.54483e-05	3.330669e-15	2.448147e-12
0.1	0.15	0.15	0.15	0.15	0.0024575	0.229394	0.146234	0.00405699	0.0002698369	0.001996258
