rho	e	Marginal pval	Multivariate pval	type
0	0	0.442278	0.3076579	Admixed Indep
0	0	0.55609	0.6340161	Admixed Indep
0	0	0.428223	0.7933297	Admixed Indep
0	0	0.657964	0.5370813	Admixed Indep
0	0	0.741874	0.4381614	Admixed Indep
0	0	0.0319037	0.2616604	Admixed Indep
0	0	0.0849701	0.4655011	Admixed Indep
0	0	0.850453	0.8841798	Admixed Indep
0	0	0.140892	0.6085666	Admixed Indep
0	0	0.469019	0.4899779	Admixed Indep
0	0	0.905559	0.5941505	Admixed Indep
0	0	0.533507	0.8852408	Admixed Indep
0	0	0.422894	0.9063569	Admixed Indep
0	0	0.0340807	0.1477318	Admixed Indep
0	0	0.838989	0.6813917	Admixed Indep
0	0	0.451926	0.2326192	Admixed Indep
0	0	0.0353986	0.1361374	Admixed Indep
0	0	0.434945	0.6730942	Admixed Indep
0	0	0.0327978	0.0503623	Admixed Indep
0	0	0.377806	0.9720955	Admixed Indep
0	0	0.71361	0.3759531	Admixed Indep
0	0	0.673973	0.2978506	Admixed Indep
0	0	0.63196	0.7207651	Admixed Indep
0	0	0.927081	0.7038226	Admixed Indep
0	0	0.149541	0.004577452	Admixed Indep
0	0	0.691954	0.1542883	Admixed Indep
0	0	0.927001	0.9698286	Admixed Indep
0	0	0.308079	0.8311846	Admixed Indep
0	0	0.0585311	0.2482709	Admixed Indep
0	0	0.193144	0.2737763	Admixed Indep
0	0	0.936912	0.9046955	Admixed Indep
0	0	0.787407	0.9375665	Admixed Indep
0	0	0.199973	0.001341367	Admixed Indep
0	0	0.447336	0.6751647	Admixed Indep
0	0	0.145178	0.750992	Admixed Indep
0	0	0.347726	0.938048	Admixed Indep
0	0	0.480718	0.9199094	Admixed Indep
0	0	0.0701245	0.2445869	Admixed Indep
0	0	0.317344	0.4245273	Admixed Indep
0	0	0.978547	0.9057094	Admixed Indep
0	0	0.347431	0.2839828	Admixed Indep
0	0	0.277065	0.59818	Admixed Indep
0	0	0.283624	0.1104941	Admixed Indep
0	0	0.138785	0.3261118	Admixed Indep
0	0	0.886205	0.7937525	Admixed Indep
0	0	0.544265	0.6115848	Admixed Indep
0	0	0.548498	0.9568639	Admixed Indep
0	0	0.0098	0.08678391	Admixed Indep
0	0	0.801154	0.7588715	Admixed Indep
0	0	0.655662	0.2161276	Admixed Indep
0	0	0.131978	0.2341479	Admixed Indep
0	0	0.969802	0.9891402	Admixed Indep
0	0	0.522309	0.01396885	Admixed Indep
0	0	0.50912	0.4316312	Admixed Indep
0	0	0.491051	0.4844367	Admixed Indep
0	0	0.989645	0.9544643	Admixed Indep
0	0	0.752651	0.6884503	Admixed Indep
0	0	0.159422	0.3898879	Admixed Indep
0	0	0.379834	0.7905062	Admixed Indep
0	0	0.0309532	0.01314441	Admixed Indep
0	0	0.657354	0.1143677	Admixed Indep
0	0	0.636464	0.7579171	Admixed Indep
0.4	0	0.0163074	0.2545911	Admixed Indep
0.4	0	0.965938	0.4657377	Admixed Indep
0.4	0	0.0577464	0.02284947	Admixed Indep
0.4	0	0.988281	0.2825737	Admixed Indep
0.4	0	0.298908	0.2217245	Admixed Indep
0.4	0	0.586503	0.4003589	Admixed Indep
0.4	0	0.700573	0.3180362	Admixed Indep
0.4	0	0.993547	0.9838164	Admixed Indep
0.4	0	0.232635	0.1826616	Admixed Indep
0.4	0	0.837388	0.4137029	Admixed Indep
0.4	0	0.932263	0.7440281	Admixed Indep
0.4	0	0.658248	0.7436732	Admixed Indep
0.4	0	0.518077	0.4314245	Admixed Indep
0.4	0	0.261913	0.5265481	Admixed Indep
0.4	0	0.563931	0.706229	Admixed Indep
0.4	0	0.763418	0.7299446	Admixed Indep
0.4	0	0.66729	0.9761229	Admixed Indep
0.4	0	0.433601	0.4969928	Admixed Indep
0.4	0	0.625554	0.6925814	Admixed Indep
0.4	0	0.822688	0.5564195	Admixed Indep
0.4	0	0.358073	0.4334859	Admixed Indep
0.4	0	0.532927	0.8688173	Admixed Indep
0.4	0	0.715447	0.3789117	Admixed Indep
0.4	0	0.763682	0.6576846	Admixed Indep
0.4	0	0.141892	0.1477177	Admixed Indep
0.4	0	0.86364	0.7937447	Admixed Indep
0.4	0	0.886434	0.3169781	Admixed Indep
0.4	0	0.709145	0.7007893	Admixed Indep
0.4	0	0.757257	0.7351093	Admixed Indep
0.4	0	0.932705	0.9199582	Admixed Indep
0.4	0	0.00771446	0.0001280941	Admixed Indep
0.4	0	0.0114048	0.002600883	Admixed Indep
0.4	0	0.52873	0.5607649	Admixed Indep
0.4	0	0.102221	0.02412728	Admixed Indep
0.4	0	0.832628	0.6215496	Admixed Indep
0.4	0	0.316554	0.7900574	Admixed Indep
0.4	0	0.62163	0.8632177	Admixed Indep
0.4	0	0.758073	0.7703934	Admixed Indep
0.4	0	0.604873	0.5950169	Admixed Indep
0.4	0	0.996483	0.5401502	Admixed Indep
0.4	0	0.647714	0.6424965	Admixed Indep
0.4	0	0.421539	0.7778184	Admixed Indep
0.4	0	0.916353	0.8131685	Admixed Indep
0.4	0	0.686442	0.4505723	Admixed Indep
0.4	0	0.810916	0.08484581	Admixed Indep
0.4	0	0.355609	0.06184893	Admixed Indep
0.4	0	0.646065	0.6953622	Admixed Indep
0.4	0	0.454968	0.7771315	Admixed Indep
0.4	0	0.461415	0.8059483	Admixed Indep
0.4	0	0.411959	0.5472716	Admixed Indep
0.4	0	0.677011	0.1896207	Admixed Indep
0.4	0	0.745854	0.7762624	Admixed Indep
0.4	0	0.522955	0.7309609	Admixed Indep
0.4	0	0.59428	0.6014518	Admixed Indep
0.4	0	0.812867	0.9396374	Admixed Indep
0.4	0	0.12632	0.3409553	Admixed Indep
0.4	0	0.955573	0.718279	Admixed Indep
0.4	0	0.0257466	0.09944104	Admixed Indep
0.4	0	0.982534	0.8621287	Admixed Indep
0.4	0	0.823735	0.893459	Admixed Indep
0.4	0	0.210908	0.2320797	Admixed Indep
0.4	0	0.56884	0.61583	Admixed Indep
0.4	0	0.736873	0.8216555	Admixed Indep
0.4	0	0.0325692	0.008502608	Admixed Indep
0.4	0	0.651877	0.8527597	Admixed Indep
0.4	0	0.68229	0.6199278	Admixed Indep
0.4	0	0.500421	0.1841253	Admixed Indep
0.4	0	0.606196	0.7966616	Admixed Indep
0.4	0	0.618835	0.2807474	Admixed Indep
0.4	0	0.397022	0.410053	Admixed Indep
0.4	0	0.974045	0.9700565	Admixed Indep
0.4	0	0.371835	0.8211134	Admixed Indep
0.4	0	0.0812908	0.3706749	Admixed Indep
0.4	0	0.736513	0.9633867	Admixed Indep
0.4	0	0.737882	0.8807768	Admixed Indep
0.4	0	0.304555	0.2410724	Admixed Indep
0.4	0	0.0283922	0.2480058	Admixed Indep
0.4	0	0.480875	0.935882	Admixed Indep
0.4	0	0.730007	0.6776015	Admixed Indep
0.4	0	0.895932	0.5501437	Admixed Indep
0.4	0	0.0677513	0.1742072	Admixed Indep
0.4	0	0.414838	0.6836292	Admixed Indep
0.4	0	0.0340012	0.004692593	Admixed Indep
0.4	0	0.700437	0.3735615	Admixed Indep
0.4	0	0.616434	0.2041867	Admixed Indep
0.4	0	0.697616	0.9307888	Admixed Indep
0.4	0	0.165829	0.1125057	Admixed Indep
0.4	0	0.435233	0.2403444	Admixed Indep
0.4	0	0.968498	0.2862399	Admixed Indep
0.4	0	0.232392	0.3771018	Admixed Indep
0.4	0	0.176824	0.2426876	Admixed Indep
0.4	0	0.206663	0.580329	Admixed Indep
0.4	0	0.558571	0.6137117	Admixed Indep
0.4	0	0.603681	0.9888209	Admixed Indep
0.4	0	0.660474	0.5386114	Admixed Indep
0.4	0	0.498717	0.7212305	Admixed Indep
0.4	0	0.985618	0.9189807	Admixed Indep
0.4	0	0.819256	0.8436789	Admixed Indep
0.4	0	0.952152	0.9259047	Admixed Indep
0.4	0	0.943358	0.4395186	Admixed Indep
0.4	0	0.717756	0.7665222	Admixed Indep
0.4	0	0.774897	0.8981776	Admixed Indep
0.4	0	0.415406	0.4331331	Admixed Indep
0.4	0	0.362252	0.7175833	Admixed Indep
0.4	0	0.919696	0.3298862	Admixed Indep
0.4	0	0.54194	0.1827497	Admixed Indep
0.4	0	0.215559	0.798419	Admixed Indep
0.4	0	0.400093	0.5951736	Admixed Indep
0.4	0	0.46588	0.5457095	Admixed Indep
0.4	0	0.585743	0.2932418	Admixed Indep
0.4	0	0.441391	0.6346085	Admixed Indep
0.4	0	0.413616	0.08769213	Admixed Indep
0.4	0	0.0239656	0.1810036	Admixed Indep
0.4	0	0.106547	0.3989338	Admixed Indep
0.4	0	0.98206	0.7686884	Admixed Indep
0.4	0	0.231689	0.1570279	Admixed Indep
0.4	0	0.622582	0.6398618	Admixed Indep
0.4	0	0.993211	0.5779089	Admixed Indep
0.4	0	0.579555	0.6929497	Admixed Indep
0.4	0	0.971057	0.6012712	Admixed Indep
0.4	0	0.742358	0.6927048	Admixed Indep
0.4	0	0.151331	0.3765045	Admixed Indep
0.4	0	0.323113	0.8539745	Admixed Indep
0.4	0	0.186064	0.3320753	Admixed Indep
0.4	0	0.414093	0.5186582	Admixed Indep
0.4	0	0.62292	0.8408918	Admixed Indep
0.4	0	0.852668	0.2612587	Admixed Indep
0.4	0	0.0202732	0.0395511	Admixed Indep
0.4	0	0.997416	0.593505	Admixed Indep
0.4	0	0.0721424	0.03411564	Admixed Indep
0.4	0	0.749501	0.2343954	Admixed Indep
0.4	0	0.324314	0.2586061	Admixed Indep
0.4	0	0.779745	0.4993309	Admixed Indep
0.4	0	0.910104	0.4567828	Admixed Indep
0.4	0	0.159123	0.5638188	Admixed Indep
0.4	0	0.121592	0.05820472	Admixed Indep
0.4	0	0.33419	0.82903	Admixed Indep
0.4	0	0.36618	0.2159639	Admixed Indep
0.4	0	0.23571	0.4833401	Admixed Indep
0.4	0	0.310113	0.2105579	Admixed Indep
0.4	0	0.488178	0.8918721	Admixed Indep
0.4	0	0.426106	0.2838074	Admixed Indep
0.4	0	0.109274	0.4983799	Admixed Indep
0.4	0	0.851117	0.08445743	Admixed Indep
0.4	0	0.291722	0.01308497	Admixed Indep
0.4	0	0.480786	0.4876556	Admixed Indep
0.4	0	0.824878	0.7163322	Admixed Indep
0.4	0	0.265325	0.5111249	Admixed Indep
0.4	0	0.903701	0.305492	Admixed Indep
0.4	0	0.293193	0.6976833	Admixed Indep
0.4	0	0.847769	0.9354544	Admixed Indep
0.4	0	0.0142237	0.08201407	Admixed Indep
0.4	0	0.273244	0.1414424	Admixed Indep
0.4	0	0.467987	0.7299401	Admixed Indep
0.4	0	0.81949	0.8732584	Admixed Indep
0.4	0	0.972513	0.8216242	Admixed Indep
0.4	0	0.976592	0.4974417	Admixed Indep
0.4	0	0.374491	0.6842377	Admixed Indep
0.4	0	0.801294	0.4137858	Admixed Indep
0.4	0	0.883161	0.7294784	Admixed Indep
0.4	0	0.175349	0.3221708	Admixed Indep
0.4	0	0.151595	0.3692493	Admixed Indep
0.4	0	0.096	0.04544865	Admixed Indep
0.4	0	0.762372	0.5136011	Admixed Indep
0.4	0	0.637932	0.05382614	Admixed Indep
0.4	0	0.813534	0.6958267	Admixed Indep
0.4	0	0.613671	0.548561	Admixed Indep
0.4	0	0.240637	0.7845035	Admixed Indep
0.4	0	0.323115	0.7055789	Admixed Indep
0.4	0	0.302269	0.05382542	Admixed Indep
0.4	0	0.858829	0.9653775	Admixed Indep
0.4	0	0.109998	0.2226296	Admixed Indep
0.4	0	0.567752	0.6500346	Admixed Indep
0.4	0	0.452452	0.3985083	Admixed Indep
0.4	0	0.83981	0.8860078	Admixed Indep
0.4	0	0.340268	0.610195	Admixed Indep
0.4	0	0.278024	0.5892842	Admixed Indep
0.4	0	0.329631	0.4931237	Admixed Indep
0.4	0	0.165375	0.1203583	Admixed Indep
0.4	0	0.830482	0.5505825	Admixed Indep
0.4	0	0.793294	0.1030247	Admixed Indep
0.4	0	0.0348892	0.4210512	Admixed Indep
0.4	0	0.325552	0.2752716	Admixed Indep
0.4	0	0.863389	0.9652347	Admixed Indep
0.4	0	0.871873	0.3204038	Admixed Indep
0.4	0	0.446241	0.6751241	Admixed Indep
0.4	0	0.983774	0.764525	Admixed Indep
0.4	0	0.978187	0.9952661	Admixed Indep
0.4	0	0.70875	0.992899	Admixed Indep
0.4	0	0.243336	0.04389738	Admixed Indep
0.4	0	0.908306	0.7897598	Admixed Indep
0.4	0	0.449991	0.3315851	Admixed Indep
0.4	0	0.243845	0.2939781	Admixed Indep
0.4	0	0.907607	0.4303277	Admixed Indep
0.4	0	0.56872	0.9307104	Admixed Indep
0.4	0	0.291305	0.1071934	Admixed Indep
0.4	0	0.690458	0.6777768	Admixed Indep
0.4	0	0.186398	0.00496186	Admixed Indep
0.4	0	0.856275	0.778803	Admixed Indep
0.4	0	0.0147777	0.04300485	Admixed Indep
0.4	0	0.447522	0.8253234	Admixed Indep
0.4	0	0.663235	0.8119998	Admixed Indep
0.4	0	0.651548	0.6038368	Admixed Indep
0.4	0	0.267562	0.5464531	Admixed Indep
0.4	0	0.686754	0.7403983	Admixed Indep
0.4	0	0.162756	0.5686779	Admixed Indep
0.4	0	0.940359	0.7101137	Admixed Indep
0.4	0	0.732773	0.8574865	Admixed Indep
0.4	0	0.629322	0.4834958	Admixed Indep
0.4	0	0.422165	0.4065113	Admixed Indep
0.4	0	0.27562	0.1282544	Admixed Indep
0.4	0	0.335598	0.6891314	Admixed Indep
0.4	0	0.00071896	0.001051366	Admixed Indep
0.4	0	0.992868	0.9538756	Admixed Indep
0.4	0	0.433456	0.710352	Admixed Indep
0.4	0	0.0231186	0.03324712	Admixed Indep
0.4	0	0.0978727	0.1107102	Admixed Indep
0.4	0	0.533972	0.4179251	Admixed Indep
0.4	0	0.27471	0.5884598	Admixed Indep
0.4	0	0.285943	0.6082317	Admixed Indep
0.4	0	0.903358	0.8059509	Admixed Indep
0.4	0	0.490367	0.1661373	Admixed Indep
0.4	0	0.585533	0.9059075	Admixed Indep
0.4	0	0.507301	0.1296245	Admixed Indep
0.4	0	0.238012	0.530384	Admixed Indep
0.4	0	0.475646	0.2107141	Admixed Indep
0.4	0	0.457522	0.3525859	Admixed Indep
0.4	0	0.0639256	0.138265	Admixed Indep
0.4	0	0.989344	0.9724956	Admixed Indep
0.4	0	0.733736	0.9113496	Admixed Indep
0.4	0	0.0799995	0.2680204	Admixed Indep
0.4	0	0.316313	0.06620064	Admixed Indep
0.4	0	0.348478	0.5023447	Admixed Indep
0.4	0	0.012425	0.0393701	Admixed Indep
0.4	0	0.37621	0.2344527	Admixed Indep
0.4	0	0.579864	0.6637812	Admixed Indep
0.4	0	0.158163	0.4850827	Admixed Indep
0.4	0	0.868071	0.6693552	Admixed Indep
0.4	0	0.460537	0.6784753	Admixed Indep
0.4	0	0.43289	0.1709999	Admixed Indep
0.4	0	0.696992	0.9543093	Admixed Indep
0.4	0	0.62513	0.5194748	Admixed Indep
0.4	0	0.748957	0.9781688	Admixed Indep
0.4	0	0.612084	0.5228391	Admixed Indep
0.4	0	0.511904	0.3483147	Admixed Indep
0.4	0	0.946002	0.4586152	Admixed Indep
0.4	0	0.653345	0.432025	Admixed Indep
0.4	0	0.672742	0.1703683	Admixed Indep
0.4	0	0.954065	0.7688358	Admixed Indep
0.4	0	0.00721792	0.0003224275	Admixed Indep
0.4	0	0.807842	0.2696968	Admixed Indep
0.4	0	0.480281	0.3707929	Admixed Indep
0.4	0	0.525603	0.5159845	Admixed Indep
0.4	0	0.366111	0.812905	Admixed Indep
0.4	0	0.511347	0.247479	Admixed Indep
0.4	0	0.105361	0.0497362	Admixed Indep
0.4	0	0.911929	0.5720717	Admixed Indep
0.4	0	0.520693	0.66688	Admixed Indep
0.4	0	0.0589073	0.3692546	Admixed Indep
0.4	0	0.305491	0.1684853	Admixed Indep
0.4	0	0.171584	0.7172599	Admixed Indep
0.4	0	0.477261	0.6239049	Admixed Indep
0.4	0	0.879857	0.3231484	Admixed Indep
0.4	0	0.468848	0.4330107	Admixed Indep
0.4	0	0.205637	0.2179781	Admixed Indep
0.4	0	0.880662	0.6093304	Admixed Indep
0.4	0	0.804456	0.8969978	Admixed Indep
0.4	0	0.605148	0.8193837	Admixed Indep
0.4	0	0.131511	0.1164765	Admixed Indep
0.4	0	0.911606	0.9837839	Admixed Indep
0.4	0	0.982515	0.5833947	Admixed Indep
0.4	0	0.924279	0.840187	Admixed Indep
0.4	0	0.191506	0.2204068	Admixed Indep
0.4	0	0.781544	0.9226513	Admixed Indep
0.4	0	0.428381	0.3711906	Admixed Indep
0.4	0	0.624598	0.3958333	Admixed Indep
0.4	0	0.236085	0.273514	Admixed Indep
0.4	0	0.758534	0.8315719	Admixed Indep
0.4	0	0.729562	0.492311	Admixed Indep
0.4	0	0.955768	0.3677729	Admixed Indep
0.4	0	0.348091	0.9248244	Admixed Indep
0.4	0	0.713309	0.2077553	Admixed Indep
0.4	0	0.477672	0.8534841	Admixed Indep
0.4	0	0.419564	0.711664	Admixed Indep
0.4	0	0.555891	0.4417853	Admixed Indep
0.4	0	0.972576	0.71998	Admixed Indep
0.4	0	0.449194	0.6348024	Admixed Indep
0.4	0	0.559292	0.2237435	Admixed Indep
0.4	0	0.88433	0.390671	Admixed Indep
0.4	0	0.315442	0.6355935	Admixed Indep
0.4	0	0.455674	0.6460468	Admixed Indep
0.4	0	0.515999	0.5503373	Admixed Indep
0.4	0	0.0713712	0.2608629	Admixed Indep
0.4	0	0.0553624	0.1562983	Admixed Indep
0.4	0	0.628696	0.3492268	Admixed Indep
0.4	0	0.725861	0.5108554	Admixed Indep
0.4	0	0.990942	0.2321317	Admixed Indep
0.4	0	0.834199	0.788572	Admixed Indep
0.4	0	0.93476	0.427489	Admixed Indep
0.4	0	0.0941309	0.0769006	Admixed Indep
0.4	0	0.294256	0.403094	Admixed Indep
0.4	0	0.692986	0.5051113	Admixed Indep
0.4	0	0.0521842	0.002687746	Admixed Indep
0.4	0	0.703011	0.6317708	Admixed Indep
0.4	0	0.931134	0.871073	Admixed Indep
0.4	0	0.691491	0.7583486	Admixed Indep
0.4	0	0.90583	0.7344076	Admixed Indep
0.4	0	0.192604	0.0280979	Admixed Indep
0.4	0	0.64972	0.7904433	Admixed Indep
0.4	0	0.716432	0.9441643	Admixed Indep
0.4	0	0.249118	0.3579137	Admixed Indep
0.4	0	0.0968292	0.01952103	Admixed Indep
0.4	0	0.864875	0.2990635	Admixed Indep
0.4	0	0.393526	0.05448764	Admixed Indep
0.4	0	0.828059	0.5222576	Admixed Indep
0.4	0	0.695361	0.8018722	Admixed Indep
0.4	0	0.361001	0.4899673	Admixed Indep
0.4	0	0.568452	0.2983046	Admixed Indep
0.4	0	0.852301	0.947997	Admixed Indep
0.4	0	0.132379	0.2890524	Admixed Indep
0.4	0	0.310621	0.2510233	Admixed Indep
0.4	0	0.792947	0.7362022	Admixed Indep
0.4	0	0.420059	0.3829301	Admixed Indep
0.4	0	0.731381	0.4539987	Admixed Indep
0.4	0	0.129401	0.04035331	Admixed Indep
0.4	0	0.0248474	0.3194093	Admixed Indep
0.4	0	0.666351	0.8553053	Admixed Indep
0.4	0	0.663975	0.7728715	Admixed Indep
0.4	0	0.965617	0.5897949	Admixed Indep
0.4	0	0.274898	0.6794475	Admixed Indep
0.4	0	0.628501	0.296723	Admixed Indep
0.4	0	0.758272	0.3956225	Admixed Indep
0.4	0	0.428382	0.5681722	Admixed Indep
0.4	0	0.356483	0.3049603	Admixed Indep
0.4	0	0.910426	0.8541424	Admixed Indep
0.4	0	0.847328	0.918306	Admixed Indep
0.4	0	0.200821	0.2738459	Admixed Indep
0.4	0	0.378921	0.6283539	Admixed Indep
0.4	0	0.241167	0.005586743	Admixed Indep
0.4	0	0.163228	0.5177947	Admixed Indep
0.4	0	0.505772	0.696633	Admixed Indep
0.4	0	0.40807	0.6809471	Admixed Indep
0.4	0	0.0731742	0.4953248	Admixed Indep
0.4	0	0.968161	0.8204884	Admixed Indep
0.4	0	0.770235	0.4363993	Admixed Indep
0.4	0	0.777381	0.6597419	Admixed Indep
0.4	0	0.81785	0.9038555	Admixed Indep
0.4	0	0.330973	0.5473739	Admixed Indep
0.4	0	0.148068	0.4092758	Admixed Indep
0.4	0	0.21444	0.1089068	Admixed Indep
0.4	0	0.392386	0.5535863	Admixed Indep
0.4	0	0.533344	0.6424391	Admixed Indep
0.4	0	0.853535	0.6310634	Admixed Indep
0.4	0	0.302932	0.5453479	Admixed Indep
0.4	0	0.709013	0.2351498	Admixed Indep
0.4	0	0.849514	0.1840974	Admixed Indep
0.4	0	0.472	0.1524148	Admixed Indep
0.4	0	0.420347	0.1547113	Admixed Indep
0.4	0	0.351047	0.8269987	Admixed Indep
0.4	0	0.163455	0.05326816	Admixed Indep
0.4	0	0.310962	0.6400202	Admixed Indep
0.4	0	0.0782816	0.368231	Admixed Indep
0.4	0	0.000308287	0.06135874	Admixed Indep
0.4	0	0.714984	0.2427341	Admixed Indep
0.4	0	0.0446916	0.02782928	Admixed Indep
0.4	0	0.984648	0.5801433	Admixed Indep
0.4	0	0.861922	0.5411322	Admixed Indep
0.4	0	0.243751	0.4278797	Admixed Indep
0.4	0	0.838964	0.9070114	Admixed Indep
0.4	0	0.751189	0.8928518	Admixed Indep
0.4	0	0.752411	0.7602265	Admixed Indep
0.4	0	0.465587	0.8477718	Admixed Indep
0.4	0	0.139283	0.4699664	Admixed Indep
0.4	0	0.766403	0.292075	Admixed Indep
0.4	0	0.213491	0.5485134	Admixed Indep
0.4	0	0.0984574	0.471297	Admixed Indep
0.4	0	0.0919839	0.05683214	Admixed Indep
0.4	0	0.00454041	0.02114919	Admixed Indep
0.4	0	0.234378	0.34983	Admixed Indep
0.4	0	0.251099	0.8386661	Admixed Indep
0.4	0	0.910768	0.5032852	Admixed Indep
0.4	0	0.515779	0.3761572	Admixed Indep
0.4	0	0.178401	0.3828709	Admixed Indep
0.4	0	0.518316	0.7851911	Admixed Indep
0.4	0	0.0141627	0.1125978	Admixed Indep
0.4	0	0.47127	0.1508217	Admixed Indep
0.4	0	0.939945	0.6211358	Admixed Indep
0.4	0	0.83051	0.9381457	Admixed Indep
0.4	0	0.365028	0.3755449	Admixed Indep
0.4	0	0.722049	0.2545819	Admixed Indep
0.4	0	0.829075	0.4232744	Admixed Indep
0.4	0	0.772741	0.4415807	Admixed Indep
0.4	0	0.437007	0.4790203	Admixed Indep
0.4	0	0.899268	0.6546667	Admixed Indep
0.4	0	0.551208	0.6761974	Admixed Indep
0.4	0	0.179315	0.04910684	Admixed Indep
0.4	0	0.802042	0.2874705	Admixed Indep
0.4	0	0.147882	0.5248759	Admixed Indep
0.4	0	0.227936	0.3146317	Admixed Indep
0.4	0	0.857341	0.9427537	Admixed Indep
0.4	0	0.607573	0.5539703	Admixed Indep
0.4	0	0.00968285	0.04002024	Admixed Indep
0.4	0	0.493543	0.3814899	Admixed Indep
0.4	0	0.416521	0.2435805	Admixed Indep
0.4	0	0.416399	0.5157698	Admixed Indep
0.4	0	0.820717	0.1293175	Admixed Indep
0.4	0	0.668109	0.3605577	Admixed Indep
0.4	0	0.305073	0.5695886	Admixed Indep
0.4	0	0.0211409	0.002227678	Admixed Indep
0.4	0	0.684647	0.8207961	Admixed Indep
0.4	0	0.654563	0.8601797	Admixed Indep
0.4	0	0.321305	0.3405138	Admixed Indep
0.4	0	0.192455	0.04415517	Admixed Indep
0.4	0	0.345864	0.4104085	Admixed Indep
0.4	0	0.496635	0.2013993	Admixed Indep
0.4	0	0.402958	0.6692812	Admixed Indep
0.4	0	0.308832	0.3124349	Admixed Indep
0.4	0	0.259864	0.003594461	Admixed Indep
0.4	0	0.441381	0.6618301	Admixed Indep
0.4	0	0.153149	0.221892	Admixed Indep
0.4	0	0.863147	0.898987	Admixed Indep
0.4	0	0.515478	0.3348188	Admixed Indep
0.4	0	0.428662	0.4673059	Admixed Indep
0.4	0	0.161859	0.2051507	Admixed Indep
0.4	0	0.31154	0.4189238	Admixed Indep
0.4	0	0.628209	0.5039112	Admixed Indep
0.4	0	0.479007	0.3998742	Admixed Indep
0.4	0	0.55925	0.9235908	Admixed Indep
0.4	0	0.484412	0.9196916	Admixed Indep
0.4	0	0.395259	0.6152917	Admixed Indep
0.4	0	0.00431389	0.006510685	Admixed Indep
0.4	0	0.531329	0.7522107	Admixed Indep
0.4	0	0.925033	0.8000289	Admixed Indep
0.4	0	0.803858	0.9510221	Admixed Indep
0.4	0	0.37301	0.773191	Admixed Indep
0.4	0	0.184894	0.7936691	Admixed Indep
0.4	0	0.826272	0.5764783	Admixed Indep
0.4	0	0.35176	0.7446619	Admixed Indep
0.4	0	0.864105	0.9027885	Admixed Indep
0.4	0	0.795288	0.578462	Admixed Indep
0.4	0	0.523361	0.8482997	Admixed Indep
0.4	0	0.885446	0.5891386	Admixed Indep
0.4	0	0.59871	0.2108876	Admixed Indep
0.4	0	0.254267	0.8528417	Admixed Indep
0.4	0	0.569715	0.1062731	Admixed Indep
0.4	0	0.622814	0.8491361	Admixed Indep
0.4	0	0.503828	0.5882304	Admixed Indep
0.4	0	0.671718	0.688165	Admixed Indep
0.4	0	0.548047	0.6243754	Admixed Indep
0.4	0	0.666088	0.3596824	Admixed Indep
0.4	0	0.719189	0.9575385	Admixed Indep
0.4	0	0.168786	0.06760122	Admixed Indep
0.4	0	0.338276	0.6410571	Admixed Indep
0.4	0	0.367268	0.4198177	Admixed Indep
0.4	0	0.968161	0.8204884	Admixed Indep
0.4	0	0.793097	0.3853306	Admixed Indep
0.4	0	0.666186	0.08929996	Admixed Indep
0.4	0	0.0957771	0.1012136	Admixed Indep
0.4	0	0.177952	0.3882929	Admixed Indep
0.4	0	0.343496	0.3678834	Admixed Indep
0.4	0	0.625315	0.8898641	Admixed Indep
0.4	0	0.384858	0.5423077	Admixed Indep
0.4	0	0.406844	0.5187426	Admixed Indep
0.4	0	0.199874	0.6391624	Admixed Indep
0.4	0	0.789218	0.6037662	Admixed Indep
0.4	0	0.864839	0.8164299	Admixed Indep
0.4	0	0.590974	0.2667141	Admixed Indep
0.4	0	0.0651515	0.1135725	Admixed Indep
0.4	0	0.0455353	0.3792249	Admixed Indep
0.4	0	0.694109	0.8321022	Admixed Indep
0.4	0	0.957337	0.740021	Admixed Indep
0.4	0	0.743322	0.1754014	Admixed Indep
0.4	0	0.0831112	0.2142336	Admixed Indep
0.4	0	0.326808	0.06039684	Admixed Indep
0.4	0	0.150329	0.5534872	Admixed Indep
0.4	0	0.158288	0.426944	Admixed Indep
0.4	0	0.717093	0.3374921	Admixed Indep
0.4	0	0.301967	0.3813161	Admixed Indep
0.4	0	0.75152	0.8964728	Admixed Indep
0.4	0	0.13167	0.2751225	Admixed Indep
0.4	0	0.888557	0.7072195	Admixed Indep
0.4	0	0.204474	0.7326399	Admixed Indep
0.4	0	0.462253	0.4746369	Admixed Indep
0.4	0	0.629653	0.9647688	Admixed Indep
0.4	0	0.869156	0.5023883	Admixed Indep
0.4	0	0.973894	0.7403413	Admixed Indep
0.4	0	0.265951	0.5310903	Admixed Indep
0.4	0	0.303173	0.5666676	Admixed Indep
0.4	0	0.820771	0.05309127	Admixed Indep
0.4	0	0.362049	0.04654852	Admixed Indep
0.4	0	0.311094	0.4993203	Admixed Indep
0.4	0	0.0916887	0.04814597	Admixed Indep
0.4	0	0.708996	0.6494048	Admixed Indep
0.4	0	0.460537	0.6784753	Admixed Indep
0.4	0	0.517601	0.3145727	Admixed Indep
0.4	0	0.373828	0.5709917	Admixed Indep
0.4	0	0.258936	0.2854494	Admixed Indep
0.4	0	0.631616	0.8147824	Admixed Indep
0.4	0	0.845571	0.588571	Admixed Indep
0.4	0	0.629813	0.6931899	Admixed Indep
0.4	0	0.913555	0.8428009	Admixed Indep
0.4	0	0.146819	0.515841	Admixed Indep
