rho	e	Marginal pval	Multivariate pval	type
0.8	0.1	0.424354	0.5638389	Nonadmixed Indep
0.8	0.1	0.00801963	0.0002753444	Nonadmixed Indep
0.8	0.1	0.345986	0.2590914	Nonadmixed Indep
0.8	0.1	0.782725	0.6261298	Nonadmixed Indep
0.8	0.1	0.151932	0.05791386	Nonadmixed Indep
0.8	0.1	0.0686385	0.1437113	Nonadmixed Indep
0.8	0.1	0.619736	0.2654382	Nonadmixed Indep
0.8	0.1	0.200124	0.4376987	Nonadmixed Indep
0.8	0.1	0.490107	0.4277254	Nonadmixed Indep
0.8	0.1	0.0276324	0.004605511	Nonadmixed Indep
0.8	0.1	0.0174662	0.0008131852	Nonadmixed Indep
0.8	0.1	0.00370862	6.343822e-05	Nonadmixed Indep
0.8	0.1	0.00167722	0.0009789024	Nonadmixed Indep
0.8	0.1	0.052251	0.009546336	Nonadmixed Indep
0.8	0.1	0.00197561	0.006412856	Nonadmixed Indep
0.8	0.1	0.31432	0.31659	Nonadmixed Indep
0.8	0.1	0.00437949	0.006278751	Nonadmixed Indep
0.8	0.1	0.307541	0.1449892	Nonadmixed Indep
0.8	0.1	0.977687	0.6853879	Nonadmixed Indep
0.8	0.1	0.323671	0.6235726	Nonadmixed Indep
0.8	0.1	0.000226806	2.193984e-05	Nonadmixed Indep
0.8	0.1	0.0716951	0.0140051	Nonadmixed Indep
0.8	0.1	0.410794	0.305275	Nonadmixed Indep
0.8	0.1	0.127454	0.06741398	Nonadmixed Indep
0.8	0.1	0.0294	0.01100262	Nonadmixed Indep
0.8	0.1	0.171952	0.3766278	Nonadmixed Indep
0.8	0.1	4.05336e-05	2.032097e-05	Nonadmixed Indep
0.8	0.1	0.0417723	0.02768023	Nonadmixed Indep
0.8	0.1	0.130403	0.01520646	Nonadmixed Indep
0.8	0.1	0.448603	0.2159348	Nonadmixed Indep
0.8	0.1	0.621095	0.82111	Nonadmixed Indep
0.8	0.1	0.00683528	0.006918022	Nonadmixed Indep
0.8	0.1	0.768848	0.4999698	Nonadmixed Indep
0.8	0.1	0.00725575	0.008458402	Nonadmixed Indep
0.8	0.1	0.0350221	0.03340982	Nonadmixed Indep
0.8	0.1	0.087377	0.03649102	Nonadmixed Indep
0.8	0.1	0.100178	0.1765509	Nonadmixed Indep
0.8	0.1	0.017032	0.02809279	Nonadmixed Indep
0.8	0.1	0.0744495	0.03770886	Nonadmixed Indep
0.8	0.1	0.00887604	0.009714323	Nonadmixed Indep
0.8	0.1	4.98181e-06	8.906389e-07	Nonadmixed Indep
0.8	0.1	0.317301	0.3514991	Nonadmixed Indep
0.8	0.1	0.0145197	0.0008231295	Nonadmixed Indep
0.8	0.1	0.61063	0.6196649	Nonadmixed Indep
0.8	0.1	0.212742	0.2653592	Nonadmixed Indep
0.8	0.1	0.0642843	0.02132308	Nonadmixed Indep
0.8	0.1	0.0606943	0.04797399	Nonadmixed Indep
0.8	0.1	0.0334744	0.005619535	Nonadmixed Indep
0.8	0.1	0.0339365	0.03248155	Nonadmixed Indep
0.8	0.1	0.00293551	0.005756089	Nonadmixed Indep
0.8	0.1	0.000255124	5.429166e-06	Nonadmixed Indep
0.8	0.1	0.012288	0.01056104	Nonadmixed Indep
0.8	0.1	0.0232298	0.008353341	Nonadmixed Indep
0.8	0.1	0.0244508	0.004773234	Nonadmixed Indep
0.8	0.1	0.172259	0.2689137	Nonadmixed Indep
0.8	0.1	0.682411	0.4785172	Nonadmixed Indep
0.8	0.1	4.96219e-05	6.292167e-05	Nonadmixed Indep
0.8	0.1	0.122196	0.0847505	Nonadmixed Indep
0.8	0.1	0.144483	0.01564719	Nonadmixed Indep
0.8	0.1	0.0053352	0.0008526804	Nonadmixed Indep
0.8	0.1	0.00176121	0.003565604	Nonadmixed Indep
0.8	0.1	0.0413526	0.01618255	Nonadmixed Indep
0.8	0.1	0.00139919	0.00474277	Nonadmixed Indep
0.8	0.1	0.0103075	0.001130527	Nonadmixed Indep
0.8	0.1	0.111146	0.05557743	Nonadmixed Indep
0.8	0.1	2.68149e-05	6.318353e-05	Nonadmixed Indep
0.8	0.1	0.0397121	0.02445491	Nonadmixed Indep
0.8	0.1	0.0969484	0.05464553	Nonadmixed Indep
0.8	0.1	0.069231	0.02418098	Nonadmixed Indep
0.8	0.1	0.0397495	0.02200375	Nonadmixed Indep
0.8	0.1	0.319561	0.5321426	Nonadmixed Indep
0.8	0.1	0.183434	0.455696	Nonadmixed Indep
0.8	0.1	0.0177744	0.0004343718	Nonadmixed Indep
0.8	0.1	0.583971	0.6917955	Nonadmixed Indep
0.8	0.1	0.746702	0.1791499	Nonadmixed Indep
0.8	0.1	0.0321811	0.01459477	Nonadmixed Indep
0.8	0.1	0.0234403	0.02267682	Nonadmixed Indep
0.8	0.1	0.00734399	0.01149118	Nonadmixed Indep
0.8	0.1	0.000820317	0.003332777	Nonadmixed Indep
0.8	0.1	0.40999	0.7499352	Nonadmixed Indep
0.8	0.1	0.00829041	0.008613563	Nonadmixed Indep
0.8	0.1	0.0174584	0.0006065532	Nonadmixed Indep
0.8	0.1	0.000640265	6.445439e-05	Nonadmixed Indep
0.8	0.1	0.157779	0.3478331	Nonadmixed Indep
0.8	0.1	0.023373	0.03239329	Nonadmixed Indep
0.8	0.1	7.77511e-07	3.720734e-07	Nonadmixed Indep
0.8	0.1	0.00340936	0.001210196	Nonadmixed Indep
0.8	0.1	0.685946	0.1257245	Nonadmixed Indep
0.8	0.1	0.0026528	0.001981628	Nonadmixed Indep
0.8	0.1	0.0136411	0.01682145	Nonadmixed Indep
0.8	0.1	0.0167546	0.009277499	Nonadmixed Indep
0.8	0.1	0.114925	0.158801	Nonadmixed Indep
0.8	0.1	0.00506967	0.0002740386	Nonadmixed Indep
0.8	0.1	0.199711	0.3627684	Nonadmixed Indep
0.8	0.1	0.34583	0.2268794	Nonadmixed Indep
0.8	0.1	0.542752	0.52124	Nonadmixed Indep
0.8	0.1	0.0745673	0.08642372	Nonadmixed Indep
0.8	0.1	0.30497	0.3299335	Nonadmixed Indep
0.8	0.1	0.196749	0.3016201	Nonadmixed Indep
0.8	0.1	0.152983	0.006767947	Nonadmixed Indep
0.8	0.1	0.0142832	0.06520189	Nonadmixed Indep
0.8	0.1	0.749176	0.8770356	Nonadmixed Indep
0.8	0.1	6.91627e-05	1.452484e-05	Nonadmixed Indep
0.8	0.1	0.0224411	0.05297683	Nonadmixed Indep
0.8	0.1	0.024906	0.007780736	Nonadmixed Indep
0.8	0.1	0.030542	0.004688713	Nonadmixed Indep
0.8	0.1	0.000295323	0.0005139924	Nonadmixed Indep
0.8	0.1	0.0237573	0.0198503	Nonadmixed Indep
0.8	0.1	0.0132817	0.04621153	Nonadmixed Indep
0.8	0.1	0.00459233	0.004023451	Nonadmixed Indep
0.8	0.1	0.0312071	0.02471151	Nonadmixed Indep
0.8	0.1	0.102427	0.03034588	Nonadmixed Indep
0.8	0.1	0.127714	0.07288651	Nonadmixed Indep
0.8	0.1	0.035944	0.05854624	Nonadmixed Indep
0.8	0.1	7.9768e-05	4.619151e-05	Nonadmixed Indep
0.8	0.1	0.0205618	0.0008767352	Nonadmixed Indep
0.8	0.1	0.0430345	0.03188121	Nonadmixed Indep
0.8	0.1	4.25552e-05	3.749523e-05	Nonadmixed Indep
0.8	0.1	0.0106577	0.002235117	Nonadmixed Indep
0.8	0.1	0.0474141	0.05833356	Nonadmixed Indep
0.8	0.1	0.301004	0.1420049	Nonadmixed Indep
0.8	0.1	0.00469205	0.0004792936	Nonadmixed Indep
0.8	0.1	0.000971262	0.002353366	Nonadmixed Indep
0.8	0.1	0.21985	0.08396046	Nonadmixed Indep
0.8	0.1	0.012278	0.006532273	Nonadmixed Indep
0.8	0.1	0.661097	0.6573951	Nonadmixed Indep
0.8	0.1	0.0212029	0.02470574	Nonadmixed Indep
0.8	0.1	0.00135855	0.0002682882	Nonadmixed Indep
0.8	0.1	0.00202073	0.0004366745	Nonadmixed Indep
0.8	0.1	0.0025691	0.0002228469	Nonadmixed Indep
0.8	0.1	0.269947	0.1691319	Nonadmixed Indep
0.8	0.1	0.107168	0.2597941	Nonadmixed Indep
0.8	0.1	0.00222744	0.0002336006	Nonadmixed Indep
0.8	0.1	0.132426	0.0121077	Nonadmixed Indep
0.8	0.1	0.0069514	0.00150293	Nonadmixed Indep
0.8	0.1	0.640333	0.3771114	Nonadmixed Indep
0.8	0.1	0.0116093	0.02569831	Nonadmixed Indep
0.8	0.1	0.301585	0.2278372	Nonadmixed Indep
0.8	0.1	0.103992	0.06633234	Nonadmixed Indep
0.8	0.1	0.700155	0.6291329	Nonadmixed Indep
0.8	0.1	0.0951147	0.04517163	Nonadmixed Indep
0.8	0.1	0.213409	0.08817183	Nonadmixed Indep
0.8	0.1	7.48615e-05	5.351576e-06	Nonadmixed Indep
0.8	0.1	0.122286	0.0887787	Nonadmixed Indep
0.8	0.1	0.0137336	0.002410435	Nonadmixed Indep
0.8	0.1	0.601174	0.5634335	Nonadmixed Indep
0.8	0.1	0.0237647	0.07832651	Nonadmixed Indep
0.8	0.1	0.487374	0.0690928	Nonadmixed Indep
0.8	0.1	0.00113604	9.979147e-05	Nonadmixed Indep
0.8	0.1	0.0418606	0.05182752	Nonadmixed Indep
0.8	0.1	0.00464884	0.004674446	Nonadmixed Indep
0.8	0.1	0.000284788	0.0002939537	Nonadmixed Indep
0.8	0.1	0.0628345	0.04626655	Nonadmixed Indep
0.8	0.1	0.0842381	0.09410786	Nonadmixed Indep
0.8	0.1	0.0396349	0.1101796	Nonadmixed Indep
0.8	0.1	0.259803	0.2848364	Nonadmixed Indep
0.8	0.1	0.123084	0.06699323	Nonadmixed Indep
0.8	0.1	0.0164769	0.01766649	Nonadmixed Indep
0.8	0.1	0.0401883	0.01080513	Nonadmixed Indep
0.8	0.1	0.251467	0.6266183	Nonadmixed Indep
0.8	0.1	0.111565	0.1192116	Nonadmixed Indep
0.8	0.1	0.00991385	0.02117232	Nonadmixed Indep
0.8	0.1	0.0660341	0.1244978	Nonadmixed Indep
0.8	0.1	0.019603	0.01859169	Nonadmixed Indep
0.8	0.1	0.386131	0.2592275	Nonadmixed Indep
0.8	0.1	0.0159755	0.0004896261	Nonadmixed Indep
0.8	0.1	0.0499444	0.02518471	Nonadmixed Indep
0.8	0.1	0.101581	0.08264874	Nonadmixed Indep
0.8	0.1	0.480372	0.3784052	Nonadmixed Indep
0.8	0.1	0.451118	0.2249813	Nonadmixed Indep
0.8	0.1	0.114482	0.2326123	Nonadmixed Indep
0.8	0.1	0.312358	0.6174336	Nonadmixed Indep
0.8	0.1	0.640856	0.5678088	Nonadmixed Indep
0.8	0.1	0.643738	0.5797567	Nonadmixed Indep
0.8	0.1	0.0323922	0.01170326	Nonadmixed Indep
0.8	0.1	0.0189085	0.05311071	Nonadmixed Indep
0.8	0.1	0.000517337	9.175479e-06	Nonadmixed Indep
0.8	0.1	0.00204956	0.0002164644	Nonadmixed Indep
0.8	0.1	0.00435486	0.01141752	Nonadmixed Indep
0.8	0.1	0.107767	0.1461312	Nonadmixed Indep
0.8	0.1	0.00258703	0.001036366	Nonadmixed Indep
0.8	0.1	0.0412879	0.0214688	Nonadmixed Indep
0.8	0.1	0.0010118	0.001398472	Nonadmixed Indep
0.8	0.1	0.0292647	0.03115822	Nonadmixed Indep
0.8	0.1	0.00213772	0.003288821	Nonadmixed Indep
0.8	0.1	0.0420303	0.02819363	Nonadmixed Indep
0.8	0.1	0.00407725	0.001414577	Nonadmixed Indep
0.8	0.1	0.0116556	0.01167032	Nonadmixed Indep
0.8	0.1	0.0124395	0.005283223	Nonadmixed Indep
0.8	0.1	0.129746	0.0412311	Nonadmixed Indep
0.8	0.1	0.484813	0.4866338	Nonadmixed Indep
0.8	0.1	0.113077	0.09059022	Nonadmixed Indep
0.8	0.1	0.0717346	0.007582796	Nonadmixed Indep
0.8	0.1	0.016366	0.005111289	Nonadmixed Indep
0.8	0.1	0.128122	0.1480837	Nonadmixed Indep
0.8	0.1	0.0125736	0.004500789	Nonadmixed Indep
0.8	0.1	0.0530333	0.0486914	Nonadmixed Indep
0.8	0.1	0.516533	0.5358249	Nonadmixed Indep
0.8	0.1	0.332718	0.6365282	Nonadmixed Indep
0.8	0.1	0.00599135	0.03230642	Nonadmixed Indep
0.8	0.1	0.0120189	0.005539092	Nonadmixed Indep
0.8	0.1	0.0123547	0.001533713	Nonadmixed Indep
0.8	0.1	0.0283967	0.01882908	Nonadmixed Indep
0.8	0.1	0.168925	0.06827783	Nonadmixed Indep
0.8	0.1	0.0212486	0.01097032	Nonadmixed Indep
0.8	0.1	0.123798	0.008304696	Nonadmixed Indep
0.8	0.1	0.00672761	0.0003783536	Nonadmixed Indep
0.8	0.1	0.0342886	0.1111634	Nonadmixed Indep
0.8	0.1	0.000590057	0.0001897658	Nonadmixed Indep
0.8	0.1	0.000382051	0.0002807266	Nonadmixed Indep
0.8	0.1	0.0753681	0.03759524	Nonadmixed Indep
0.8	0.1	0.0148895	0.009062908	Nonadmixed Indep
0.8	0.1	0.098976	0.06846906	Nonadmixed Indep
0.8	0.1	0.399675	0.4568478	Nonadmixed Indep
0.8	0.1	0.00771253	0.02630909	Nonadmixed Indep
0.8	0.1	0.0697677	0.05057931	Nonadmixed Indep
0.8	0.1	0.406779	0.5912271	Nonadmixed Indep
0.8	0.1	0.964713	0.6736957	Nonadmixed Indep
0.8	0.1	0.000293451	0.0006804444	Nonadmixed Indep
0.8	0.1	0.0796468	0.03787141	Nonadmixed Indep
0.8	0.1	0.0882538	0.01805213	Nonadmixed Indep
0.8	0.1	0.000139152	2.606734e-05	Nonadmixed Indep
0.8	0.1	0.103737	0.1260612	Nonadmixed Indep
0.8	0.1	0.150193	0.0580531	Nonadmixed Indep
0.8	0.1	0.0704054	0.01371074	Nonadmixed Indep
0.8	0.1	0.0176184	0.02897744	Nonadmixed Indep
0.8	0.1	0.0805825	0.01224303	Nonadmixed Indep
0.8	0.1	6.82655e-06	4.704621e-06	Nonadmixed Indep
0.8	0.1	0.0106246	0.012748	Nonadmixed Indep
0.8	0.1	0.000213333	4.313369e-05	Nonadmixed Indep
0.8	0.1	0.753372	0.5163341	Nonadmixed Indep
0.8	0.1	0.151029	0.2385317	Nonadmixed Indep
0.8	0.1	0.016852	0.006663787	Nonadmixed Indep
0.8	0.1	0.00367213	0.002517064	Nonadmixed Indep
0.8	0.1	0.0649912	0.05258559	Nonadmixed Indep
0.8	0.1	0.233986	0.189098	Nonadmixed Indep
0.8	0.1	0.105152	0.1207097	Nonadmixed Indep
0.8	0.1	0.0025054	0.002514217	Nonadmixed Indep
0.8	0.1	0.0490138	0.01225927	Nonadmixed Indep
0.8	0.1	0.00262962	0.0004288674	Nonadmixed Indep
0.8	0.1	0.127722	0.1318667	Nonadmixed Indep
0.8	0.1	0.0846801	0.02862728	Nonadmixed Indep
0.8	0.1	0.0704309	0.006189727	Nonadmixed Indep
0.8	0.1	0.340625	0.3196987	Nonadmixed Indep
0.8	0.1	0.0330812	0.05600413	Nonadmixed Indep
0.8	0.1	0.143044	0.1098222	Nonadmixed Indep
0.8	0.1	0.0381346	0.04067505	Nonadmixed Indep
0.8	0.1	0.0746838	0.02428339	Nonadmixed Indep
0.8	0.1	0.150619	0.1556985	Nonadmixed Indep
0.8	0.1	0.624637	0.4963465	Nonadmixed Indep
0.8	0.1	0.0221312	0.008935474	Nonadmixed Indep
0.8	0.1	0.0770903	0.01833643	Nonadmixed Indep
0.8	0.1	0.437868	0.7032936	Nonadmixed Indep
0.8	0.1	0.0885486	0.03592247	Nonadmixed Indep
0.8	0.1	0.0946042	0.05805226	Nonadmixed Indep
0.8	0.1	0.093952	0.05280448	Nonadmixed Indep
0.8	0.1	0.00426808	0.003265395	Nonadmixed Indep
0.8	0.1	0.370595	0.524575	Nonadmixed Indep
0.8	0.1	2.42886e-06	4.58171e-07	Nonadmixed Indep
0.8	0.1	0.00240741	0.0006352019	Nonadmixed Indep
0.8	0.1	0.470707	0.148746	Nonadmixed Indep
0.8	0.1	0.475203	0.3508071	Nonadmixed Indep
0.8	0.1	0.119514	0.1346005	Nonadmixed Indep
0.8	0.1	0.0233141	0.009287637	Nonadmixed Indep
0.8	0.1	0.392548	0.3029261	Nonadmixed Indep
0.8	0.1	0.000120467	1.378609e-05	Nonadmixed Indep
0.8	0.1	0.457764	0.438643	Nonadmixed Indep
0.8	0.1	0.096704	0.02880845	Nonadmixed Indep
0.8	0.1	0.0141212	0.005031958	Nonadmixed Indep
0.8	0.1	0.00018254	7.179131e-05	Nonadmixed Indep
0.8	0.1	0.000844796	0.0002078823	Nonadmixed Indep
0.8	0.1	0.771225	0.7160007	Nonadmixed Indep
0.8	0.1	0.161823	0.1491018	Nonadmixed Indep
0.8	0.1	0.00127868	0.0007347251	Nonadmixed Indep
0.8	0.1	1.49825e-05	3.282034e-06	Nonadmixed Indep
0.8	0.1	0.000235513	0.001073983	Nonadmixed Indep
0.8	0.1	0.0653094	0.08536934	Nonadmixed Indep
0.8	0.1	0.0307906	0.1127697	Nonadmixed Indep
0.8	0.1	0.000610377	0.001447601	Nonadmixed Indep
0.8	0.1	0.0338864	0.04338395	Nonadmixed Indep
0.8	0.1	0.244016	0.2911725	Nonadmixed Indep
0.8	0.1	0.0224352	0.04414571	Nonadmixed Indep
0.8	0.1	0.105188	0.008810136	Nonadmixed Indep
0.8	0.1	0.0229902	0.01501134	Nonadmixed Indep
0.8	0.1	0.0416723	0.02359788	Nonadmixed Indep
0.8	0.1	0.197151	0.1388502	Nonadmixed Indep
0.8	0.1	0.0038718	0.0001676747	Nonadmixed Indep
0.8	0.1	0.00599673	0.004137126	Nonadmixed Indep
0.8	0.1	0.0571392	0.02820884	Nonadmixed Indep
0.8	0.1	0.000669607	0.0002317963	Nonadmixed Indep
0.8	0.1	0.00169236	0.0001259328	Nonadmixed Indep
0.8	0.1	0.207261	0.2146539	Nonadmixed Indep
0.8	0.1	0.00999999	0.004069505	Nonadmixed Indep
0.8	0.1	0.0321157	0.0264361	Nonadmixed Indep
0.8	0.1	0.10999	0.08640075	Nonadmixed Indep
0.8	0.1	0.394699	0.3411815	Nonadmixed Indep
0.8	0.1	0.0161165	0.0160716	Nonadmixed Indep
0.8	0.1	0.0105233	0.006654807	Nonadmixed Indep
0.8	0.1	0.0396667	0.02606362	Nonadmixed Indep
0.8	0.1	0.104517	0.006309472	Nonadmixed Indep
0.8	0.1	0.280881	0.1127276	Nonadmixed Indep
0.8	0.1	0.0179082	0.01943149	Nonadmixed Indep
0.8	0.1	0.170193	0.04922853	Nonadmixed Indep
0.8	0.1	0.00356457	0.001105302	Nonadmixed Indep
0.8	0.1	0.00219475	0.0001689651	Nonadmixed Indep
0.8	0.1	0.0364689	0.06161417	Nonadmixed Indep
0.8	0.1	0.00716812	0.002883619	Nonadmixed Indep
0.8	0.1	0.142134	0.07806785	Nonadmixed Indep
0.8	0.1	0.0368648	0.02578542	Nonadmixed Indep
0.8	0.1	0.0942694	0.2831774	Nonadmixed Indep
0.8	0.1	0.362208	0.1537101	Nonadmixed Indep
0.8	0.1	0.912463	0.4870677	Nonadmixed Indep
0.8	0.1	0.0029084	0.0002993481	Nonadmixed Indep
0.8	0.1	0.0880226	0.01406487	Nonadmixed Indep
0.8	0.1	1.61565e-07	4.005968e-08	Nonadmixed Indep
0.8	0.1	0.150177	0.1323211	Nonadmixed Indep
0.8	0.1	0.0165526	0.02096445	Nonadmixed Indep
0.8	0.1	0.890802	0.6416049	Nonadmixed Indep
0.8	0.1	0.113458	0.1080114	Nonadmixed Indep
0.8	0.1	0.914396	0.6332885	Nonadmixed Indep
0.8	0.1	0.604494	0.2714747	Nonadmixed Indep
0.8	0.1	0.538508	0.7321625	Nonadmixed Indep
0.8	0.1	0.0910395	0.03251561	Nonadmixed Indep
0.8	0.1	0.0212659	0.01773931	Nonadmixed Indep
0.8	0.1	0.011223	9.763844e-05	Nonadmixed Indep
0.8	0.1	0.0170906	0.004219881	Nonadmixed Indep
0.8	0.1	0.433357	0.5092294	Nonadmixed Indep
0.8	0.1	0.000761374	0.0002484522	Nonadmixed Indep
0.8	0.1	0.235466	0.126293	Nonadmixed Indep
0.8	0.1	0.32212	0.1647893	Nonadmixed Indep
0.8	0.1	0.134137	0.1863647	Nonadmixed Indep
0.8	0.1	0.0175214	0.01599034	Nonadmixed Indep
0.8	0.1	0.00663792	0.002405665	Nonadmixed Indep
0.8	0.1	0.2152	0.07659697	Nonadmixed Indep
0.8	0.1	0.0470226	0.05683909	Nonadmixed Indep
0.8	0.1	0.565887	0.1197861	Nonadmixed Indep
0.8	0.1	0.0142838	0.005062773	Nonadmixed Indep
0.8	0.1	0.0239221	0.05456856	Nonadmixed Indep
0.8	0.1	0.0483643	0.006301716	Nonadmixed Indep
0.8	0.1	0.0180486	0.01257298	Nonadmixed Indep
0.8	0.1	0.00174447	0.0001848232	Nonadmixed Indep
0.8	0.1	0.00300602	7.092094e-05	Nonadmixed Indep
0.8	0.1	0.00411978	0.005344966	Nonadmixed Indep
0.8	0.1	0.15503	0.05394084	Nonadmixed Indep
0.8	0.1	0.0382412	0.01135752	Nonadmixed Indep
0.8	0.1	0.0392745	0.01192673	Nonadmixed Indep
0.8	0.1	0.0014666	7.407949e-05	Nonadmixed Indep
0.8	0.1	0.00132839	0.002644697	Nonadmixed Indep
0.8	0.1	0.000109038	0.0001553622	Nonadmixed Indep
0.8	0.1	0.0150257	0.005956497	Nonadmixed Indep
0.8	0.1	0.0257792	0.007622726	Nonadmixed Indep
0.8	0.1	0.0659935	0.0813189	Nonadmixed Indep
0.8	0.1	0.110991	0.1142271	Nonadmixed Indep
0.8	0.1	0.000156259	1.598279e-05	Nonadmixed Indep
0.8	0.1	3.39594e-07	1.592511e-06	Nonadmixed Indep
0.8	0.1	0.0678726	0.01153132	Nonadmixed Indep
0.8	0.1	0.0414656	0.03717752	Nonadmixed Indep
0.8	0.1	0.138425	0.1211986	Nonadmixed Indep
0.8	0.1	0.00266951	0.001395359	Nonadmixed Indep
0.8	0.1	0.152877	0.5804283	Nonadmixed Indep
0.8	0.1	0.739698	0.7414165	Nonadmixed Indep
0.8	0.1	0.00307333	0.002716276	Nonadmixed Indep
0.8	0.1	0.806087	0.7271309	Nonadmixed Indep
0.8	0.1	0.0414194	0.00949026	Nonadmixed Indep
0.8	0.1	0.0322554	0.02678642	Nonadmixed Indep
0.8	0.1	0.0804697	0.04418138	Nonadmixed Indep
0.8	0.1	0.00777683	0.000427547	Nonadmixed Indep
0.8	0.1	0.0176836	0.01501134	Nonadmixed Indep
0.8	0.1	0.0114507	0.006920352	Nonadmixed Indep
0.8	0.1	0.00019781	5.731829e-06	Nonadmixed Indep
0.8	0.1	0.118042	0.005200165	Nonadmixed Indep
0.8	0.1	0.0861182	0.1435692	Nonadmixed Indep
0.8	0.1	0.0261515	0.008503964	Nonadmixed Indep
0.8	0.1	0.83363	0.6373271	Nonadmixed Indep
0.8	0.1	0.628029	0.7179285	Nonadmixed Indep
0.8	0.1	0.911777	0.7268389	Nonadmixed Indep
0.8	0.1	0.806817	0.6849243	Nonadmixed Indep
0.8	0.1	0.0108558	0.001327759	Nonadmixed Indep
0.8	0.1	0.337127	0.181091	Nonadmixed Indep
0.8	0.1	0.385137	0.6004409	Nonadmixed Indep
0.8	0.1	0.0776402	0.09791768	Nonadmixed Indep
0.8	0.1	0.949295	0.9128628	Nonadmixed Indep
0.8	0.1	0.202165	0.05423986	Nonadmixed Indep
0.8	0.1	0.0174773	0.01294054	Nonadmixed Indep
0.8	0.1	0.231218	0.1372586	Nonadmixed Indep
0.8	0.1	0.188895	0.09953435	Nonadmixed Indep
0.8	0.1	0.00279695	0.003730617	Nonadmixed Indep
0.8	0.1	0.0163849	0.0007852261	Nonadmixed Indep
0.8	0.1	0.186783	0.1357636	Nonadmixed Indep
0.8	0.1	0.819686	0.8642946	Nonadmixed Indep
0.8	0.1	0.625158	0.7127847	Nonadmixed Indep
0.8	0.1	0.0078113	0.0006238283	Nonadmixed Indep
0.8	0.1	0.0959649	0.1198547	Nonadmixed Indep
0.8	0.1	0.0822755	0.0405462	Nonadmixed Indep
0.8	0.1	0.00370702	0.004923547	Nonadmixed Indep
0.8	0.1	0.153894	0.2337483	Nonadmixed Indep
0.8	0.1	0.143495	0.2715934	Nonadmixed Indep
0.8	0.1	0.000307121	0.003397287	Nonadmixed Indep
0.8	0.1	0.0612417	0.01091331	Nonadmixed Indep
0.8	0.1	0.701637	0.3947023	Nonadmixed Indep
0.8	0.1	6.90275e-06	2.306385e-06	Nonadmixed Indep
0.8	0.1	0.0142018	0.005744116	Nonadmixed Indep
0.8	0.1	0.00181903	0.0009890077	Nonadmixed Indep
0.8	0.1	0.00505885	0.005084928	Nonadmixed Indep
0.8	0.1	0.00113335	0.000758104	Nonadmixed Indep
0.8	0.1	0.0298662	0.03545136	Nonadmixed Indep
0.8	0.1	0.0168939	0.01034069	Nonadmixed Indep
0.8	0.1	7.221e-05	4.991028e-05	Nonadmixed Indep
0.8	0.1	0.0918702	0.04920362	Nonadmixed Indep
0.8	0.1	0.517271	0.6052097	Nonadmixed Indep
0.8	0.1	0.216732	0.1431581	Nonadmixed Indep
0.8	0.1	0.00350042	0.00933143	Nonadmixed Indep
0.8	0.1	0.0230685	0.009403062	Nonadmixed Indep
0.8	0.1	0.113234	0.01800662	Nonadmixed Indep
0.8	0.1	0.00138498	0.004925217	Nonadmixed Indep
0.8	0.1	0.147856	0.1085644	Nonadmixed Indep
0.8	0.1	0.00184315	0.0001410496	Nonadmixed Indep
0.8	0.1	0.000157224	0.000137993	Nonadmixed Indep
0.8	0.1	0.0347579	0.009120689	Nonadmixed Indep
0.8	0.1	0.000272523	3.432563e-05	Nonadmixed Indep
0.8	0.1	0.0245528	0.01831136	Nonadmixed Indep
0.8	0.1	0.0293663	0.005487099	Nonadmixed Indep
0.8	0.1	7.10052e-05	2.93497e-05	Nonadmixed Indep
0.8	0.1	0.27081	0.2376374	Nonadmixed Indep
0.8	0.1	0.000490308	1.536381e-05	Nonadmixed Indep
0.8	0.1	0.0836746	0.02014462	Nonadmixed Indep
0.8	0.1	0.085158	0.09204946	Nonadmixed Indep
0.8	0.1	0.0169335	0.0413415	Nonadmixed Indep
0.8	0.1	0.0266376	0.01441218	Nonadmixed Indep
0.8	0.1	0.0177744	0.0004343718	Nonadmixed Indep
0.8	0.1	0.0239704	0.005119599	Nonadmixed Indep
0.8	0.1	0.0290236	0.01757443	Nonadmixed Indep
0.8	0.1	0.00240499	7.344335e-05	Nonadmixed Indep
0.8	0.1	0.836494	0.7946039	Nonadmixed Indep
0.8	0.1	0.0252767	0.01493658	Nonadmixed Indep
0.8	0.1	0.00818818	0.006586757	Nonadmixed Indep
0.8	0.1	0.0164741	0.0181914	Nonadmixed Indep
0.8	0.1	0.00644192	0.008433784	Nonadmixed Indep
0.8	0.1	0.0907296	0.01266757	Nonadmixed Indep
0.8	0.1	0.0670161	0.09411769	Nonadmixed Indep
0.8	0.1	0.00553017	0.002895729	Nonadmixed Indep
0.8	0.1	0.0274365	0.01459635	Nonadmixed Indep
0.8	0.1	0.00163522	0.001204252	Nonadmixed Indep
0.8	0.1	0.0016051	0.0007246577	Nonadmixed Indep
0.8	0.1	0.629302	0.7487321	Nonadmixed Indep
0.8	0.1	0.0994716	0.02749906	Nonadmixed Indep
0.8	0.1	0.639008	0.3818772	Nonadmixed Indep
0.8	0.1	0.908083	0.6057872	Nonadmixed Indep
0.8	0.1	0.0441058	0.1360575	Nonadmixed Indep
0.8	0.1	0.00488572	8.973404e-05	Nonadmixed Indep
0.8	0.1	0.0277199	0.02644312	Nonadmixed Indep
0.8	0.1	0.971344	0.7831469	Nonadmixed Indep
